;;;Totals; ; ; ; ;01/03/22; ; ; ; ;01/04/22; ; ; ; ;01/05/22; ; ; ; ;01/06/22; ; ; ; ;01/07/22; ; ; ; ;01/08/22; ; ; ; ;01/09/22; ; ; ; ;01/10/22; ; ; ; ;01/11/22; ; ; ; ;01/12/22; ; ; ; ;01/01/23; ; ; ; ;01/02/23; ; ; ; ;01/03/23; ; ; ; ;01/04/23; ; ; ; ;01/05/23; ; ; ; ;01/06/23; ; ; ; ;01/07/23; ; ; ; ;01/08/23; ; ; ; ;01/09/23; ; ; ; ;01/10/23; ; ; ; ;01/11/23; ; ; ; ;01/12/23; ; ; ; ;01/01/24; ; ; ; ;01/02/24; ; ; ; ;01/03/24; ; ; ; ;01/04/24; ; ; ; ;01/05/24; ; ; ; ;01/06/24; ; ; ; ;01/07/24; ; ; ; ;01/08/24; ; ; ; ;01/09/24; ; ; ; ;01/10/24; ; ; ; ;01/11/24; ; ; ; ;01/12/24; ; ; ; ;01/01/25; ; ; ; ;01/02/25; ; ; ; ;01/03/25; ; ; ; ;01/04/25; ; ; ; ;01/05/25; ; ; ; ;01/06/25; ; ; ; ;01/07/25; ; ; ; ;01/08/25; ; ; ; ;01/09/25; ; ; ; ;01/10/25; ; ; ; ;01/11/25; ; ; ; ;01/12/25; ; ; ; ;01/01/26; ; ; ; ;01/02/26; ; ; ; ;01/03/26; ; ; ; 
38902;S/CHUNKY BBQ IRR 1KG;24;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
41685;T&T CHKN ESPETADA BBQ;24;269644.24;2 591.562;43563.97;3.37;18.58;139.83;1.554;14.61;0.10;12.02;589.20;7.682;88.52;0.48;17.28;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;225.52;2.506;23.59;0.14;12.03;2354.83;29.664;330.09;2.00;16.12;2570.86;27.658;561.06;3.49;25.10;2725.43;25.474;495.15;2.62;20.89;6410.19;79.351;616.92;2.57;11.07;4611.08;44.773;728.73;3.70;18.17;3469.49;33.990;411.20;2.21;13.63;2272.24;26.955;247.67;1.09;12.53;3707.38;37.770;506.04;2.51;15.70;2999.22;27.286;490.18;2.63;18.80;4377.14;44.865;853.50;4.48;22.42;4107.86;36.814;831.42;3.44;23.28;3539.32;29.570;756.71;3.68;24.59;5258.72;51.903;1104.86;4.21;24.16;5025.50;46.615;1210.08;4.64;27.69;4485.75;37.949;896.10;4.20;22.97;8865.15;86.989;1112.08;3.88;14.43;7112.76;62.731;1260.21;5.72;20.38;6619.57;57.489;1223.18;4.62;21.25;6655.08;59.578;1171.10;4.86;20.24;5728.09;58.268;743.57;3.46;14.93;6562.12;66.328;988.75;3.85;17.33;6805.76;64.327;1058.67;4.27;17.89;7528.97;75.460;1015.01;4.43;15.50;9010.12;80.114;1556.71;5.27;19.87;6436.61;59.110;1051.13;3.65;18.78;9416.39;95.626;1301.51;4.33;15.89;7423.88;64.298;1372.96;4.76;21.27;15444.42;151.364;2730.61;7.78;20.33;9691.16;91.278;1635.73;5.16;19.41;7433.85;73.179;1383.03;4.71;21.40;8920.71;81.260;1462.11;3.99;18.85;7647.17;76.353;1142.37;3.86;17.18;5320.67;52.480;339.13;1.27;7.33;5646.10;53.834;682.98;2.09;13.91;5812.27;58.655;869.17;1.95;17.20;7304.17;76.170;1060.94;3.13;16.70;8426.05;80.793;1244.70;4.21;16.99;7452.16;69.941;1162.67;3.37;17.94;6471.06;57.069;1151.28;2.94;20.46;7403.75;67.314;1312.65;3.01;20.39;6590.87;57.857;1164.85;3.14;20.32;5571.23;51.391;949.30;2.68;19.60;7474.54;69.927;1251.14;3.28;19.25
41686;T&T CHKN ESPETADA P/PERI;24;6185.08;61.420;1029.33;0.08;19.14;274.28;2.743;48.48;0.32;20.33;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;246.80;2.265;57.42;0.35;26.76;35.00;0.500;3.18;0.02;10.46;103.99;0.972;18.89;0.10;20.89;622.13;7.625;90.79;0.38;16.78;350.53;3.160;79.63;0.40;26.12;199.96;1.970;24.29;0.13;13.97;0.00;0.000;0.00;0.00;0.00;115.14;1.010;21.73;0.11;21.70;62.63;0.580;9.44;0.05;17.34;164.49;2.000;23.81;0.13;16.65;363.32;3.028;78.24;0.32;24.76;119.52;0.996;25.75;0.13;24.77;45.17;0.502;8.95;0.03;22.80;117.14;1.137;29.59;0.11;29.05;109.74;0.938;19.79;0.09;20.74;201.30;1.929;27.78;0.10;15.87;46.80;0.468;5.51;0.03;13.55;166.60;1.470;34.36;0.13;23.72;225.22;1.996;48.55;0.20;24.79;0.00;0.000;0.00;0.00;0.00;208.72;2.150;29.23;0.11;16.11;184.53;1.538;36.45;0.15;22.72;108.05;1.024;16.82;0.07;17.90;212.25;2.358;20.34;0.07;11.02;250.47;2.408;50.09;0.17;23.00;44.46;0.342;9.48;0.03;24.52;133.64;1.028;28.50;0.10;24.52;168.30;1.980;15.72;0.04;10.74;91.97;0.859;15.74;0.05;19.68;532.92;5.922;66.73;0.23;14.40;176.94;1.966;4.38;0.01;2.85;139.09;1.488;16.97;0.06;14.03;49.00;0.490;0.80;0.00;1.88;91.97;0.862;14.37;0.04;17.97;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;44.46;0.342;9.48;0.03;24.52;178.55;1.374;38.03;0.11;24.49;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
45285;CHICKEN LEG 1/4 10KG;24;137829.65;261.000;21454.03;1.66;17.90;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;359.99;1.000;33.53;0.17;10.71;2759.94;6.000;300.01;1.82;12.50;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;8739.81;19.000;950.02;5.03;12.50;1919.96;4.000;269.57;1.12;16.15;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;2449.95;5.000;380.44;1.58;17.86;1499.97;3.000;254.35;1.24;19.50;11499.77;23.000;1950.03;7.43;19.50;2499.95;5.000;423.92;1.63;19.50;7499.85;15.000;1271.76;5.96;19.50;6499.87;13.000;1102.19;3.85;19.50;4499.91;9.000;763.06;3.46;19.50;2939.94;6.000;611.03;2.31;23.90;2449.95;5.000;509.19;2.11;23.90;489.99;1.000;101.84;0.47;23.90;3979.93;7.000;654.65;2.55;18.92;3289.99;6.000;455.58;1.84;15.92;3794.00;7.000;492.97;2.15;14.94;542.00;1.000;70.42;0.24;14.94;3794.00;7.000;492.97;1.71;14.94;4167.96;8.000;417.27;1.39;11.51;9083.84;18.000;683.15;2.37;8.65;6999.86;14.000;474.51;1.35;7.80;7799.85;15.000;769.28;2.43;11.34;5959.90;10.000;1173.72;4.00;22.65;4639.92;8.000;827.67;2.26;20.51;6959.88;12.000;1241.51;4.19;20.51;2949.95;5.000;560.77;2.10;21.86;6299.90;10.000;1469.37;4.50;26.82;6659.89;11.000;1381.53;3.09;23.86;0.00;0.000;0.00;0.00;0.00;599.99;1.000;120.85;0.41;23.16;0.00;0.000;0.00;0.00;0.00;2099.97;3.000;623.42;1.59;34.14;2099.97;3.000;623.42;1.43;34.14;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
45650;CHIC BRAAI PK 14 P;24;45181.16;565.890;15379.11;1.19;39.14;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1043.40;14.102;311.49;1.54;34.33;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;3885.45;48.574;1326.40;4.06;39.26;36198.39;452.534;12357.30;27.67;39.26;4053.92;50.680;1383.92;4.09;39.26;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
45775;S/CHUNKY MANGO & CHUTNEY;24;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
45776;S/CHUNKY PERI PERI IRR;24;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
46025;LAZENA F/RANGE DRUM&THIG8;24;5568.45;38.138;1272.14;0.10;26.27;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;635.64;4.890;114.26;0.47;20.67;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;351.23;2.702;63.14;0.21;20.67;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;2325.45;15.504;555.39;1.51;27.47;1907.55;12.718;455.56;1.54;27.46;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;348.58;2.324;83.80;0.22;27.65
46091;SPAR SLT CHKN IN/B NO GIB;24;105827.16;1 767.686;13772.32;1.06;14.97;0.00;0.000;0.00;0.00;0.00;686.89;13.740;70.13;0.38;11.74;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;2940.58;58.887;272.62;1.62;10.66;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;437.74;8.894;18.39;0.10;4.83;1522.17;27.544;150.66;0.63;11.38;319.86;4.570;59.84;0.30;21.51;0.00;0.000;0.00;0.00;0.00;1512.52;25.272;159.61;0.70;12.14;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;2928.42;58.579;279.88;1.16;10.99;5555.49;101.390;699.26;3.40;14.47;2868.36;42.252;520.06;1.98;20.85;2139.91;30.420;393.39;1.51;21.14;3854.45;58.932;527.62;2.47;15.74;4911.86;64.700;985.54;3.44;23.07;3530.86;46.514;708.21;3.21;23.07;2955.83;38.898;594.94;2.25;23.15;1779.53;23.418;358.19;1.49;23.15;2133.34;28.074;429.40;2.00;23.15;0.00;0.000;0.00;0.00;0.00;2190.38;38.876;282.68;1.14;14.84;3461.31;63.406;408.10;1.78;13.56;2217.09;29.176;446.27;1.51;23.15;166.57;2.192;33.53;0.12;23.15;1191.97;15.026;252.29;0.84;24.34;4088.23;67.154;463.29;1.61;13.03;6673.35;111.889;835.68;2.38;14.40;824.51;10.308;163.04;0.51;22.74;3588.68;59.820;382.79;1.30;12.27;852.55;10.658;168.61;0.46;22.74;1011.40;12.644;199.61;0.67;22.70;622.97;7.788;122.74;0.46;22.66;1239.87;15.500;244.28;0.75;22.66;3613.49;65.711;338.23;0.76;10.76;2760.97;50.208;258.43;0.76;10.76;3635.40;66.109;337.42;1.14;10.67;2983.06;54.246;276.89;0.80;10.67;6207.99;115.695;557.58;1.43;10.33;3144.75;48.512;313.52;0.72;11.46;5169.13;100.017;483.30;1.30;10.75;2774.54;55.500;258.69;0.73;10.72;7331.14;135.167;717.60;1.88;11.26
46121;5KG CC CHIC LEG;24;131303.02;454.000;25604.28;1.98;22.43;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;239.99;1.000;43.74;0.19;20.96;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;4559.81;19.000;424.87;2.16;10.72;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;1469.94;6.000;130.03;0.64;10.17;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;6354.84;25.000;741.89;3.07;13.43;6907.77;28.000;675.07;3.29;11.24;7075.74;26.000;1106.73;4.22;17.99;2125.93;7.000;465.59;1.79;25.19;2073.93;7.000;368.63;1.73;20.44;7331.76;24.000;1341.21;4.68;21.04;3899.87;13.000;720.28;3.27;21.24;6341.95;27.000;2884.52;10.90;52.31;3671.88;12.000;951.39;3.95;29.80;2447.92;8.000;490.00;2.28;23.02;3671.88;12.000;787.63;3.07;24.67;4365.85;15.000;789.76;3.19;20.80;2029.93;7.000;362.06;1.58;20.51;5219.82;18.000;931.02;3.15;20.51;5219.82;18.000;931.02;3.24;20.51;2899.90;10.000;517.23;1.72;20.51;4037.84;16.000;544.18;1.89;15.50;7188.75;25.000;1315.22;3.75;21.04;974.97;3.000;216.40;0.68;25.52;2524.92;8.000;511.85;1.74;23.31;5499.83;17.000;1204.53;3.28;25.19;5202.57;16.000;1155.15;3.90;25.53;6193.02;19.000;1384.03;5.19;25.70;5812.80;18.000;1264.00;3.87;25.01;5670.00;18.000;1139.82;2.55;23.12;3150.00;10.000;616.74;1.82;22.52;0.00;0.000;0.00;0.00;0.00;4759.86;14.000;1059.79;3.07;25.60;2379.93;7.000;529.89;1.35;25.60;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
46353;CRUMBED CHICKEN NUGGETS;24;50305.06;730.688;17344.23;1.34;39.65;1255.41;20.974;376.03;2.45;34.45;1218.94;20.372;347.13;1.90;32.75;1446.12;24.149;415.45;2.07;33.04;642.10;10.721;191.71;1.16;34.34;1281.12;19.740;373.77;1.65;33.55;507.65;7.810;152.83;0.91;34.62;734.06;9.984;198.36;1.20;31.08;31.13;0.362;8.09;0.05;29.88;47.88;0.532;11.12;0.06;26.71;839.39;11.494;219.64;0.92;30.09;904.40;12.996;304.66;1.55;38.74;1090.93;15.590;371.96;2.00;39.21;1002.88;14.360;340.89;1.50;39.09;1131.06;16.158;385.85;1.91;39.23;250.03;3.602;84.18;0.45;38.72;940.94;13.442;320.99;1.69;39.23;914.39;13.095;310.80;1.29;39.09;628.55;9.022;214.32;1.04;39.21;1048.06;14.990;364.22;1.39;39.96;880.46;12.578;306.52;1.18;40.04;1207.50;17.251;406.57;1.90;38.72;813.12;11.616;270.29;0.94;38.23;430.50;6.150;140.71;0.64;37.59;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;557.48;7.964;198.14;0.87;40.87;1263.50;18.050;407.32;1.38;37.07;1975.68;28.225;617.49;2.15;35.94;2292.36;32.748;716.51;2.39;35.95;2452.38;35.034;873.98;3.03;40.98;1470.84;21.012;585.81;1.67;45.80;1953.28;27.905;777.92;2.45;45.80;1190.42;17.007;474.09;1.61;45.80;2691.50;38.453;1071.87;2.92;45.80;1660.12;23.716;661.19;2.23;45.80;1218.98;17.414;485.49;1.82;45.80;980.98;14.014;390.70;1.20;45.80;1601.04;22.872;561.76;1.26;40.35;2108.96;30.129;734.17;2.17;40.03;711.06;10.158;247.55;0.84;40.04;1632.96;23.328;568.49;1.65;40.04;729.82;10.426;254.08;0.65;40.04;1038.10;14.830;361.40;0.83;40.04;1083.04;15.473;377.01;1.02;40.03;1224.58;17.494;426.32;1.20;40.04;1221.36;17.448;436.85;1.14;41.13
46444;CRUMBED CHICK STEAKLETS;24;77673.64;1 133.056;27051.93;2.09;40.05;2026.17;33.857;598.26;3.90;33.96;1810.80;30.184;518.47;2.83;32.93;2716.49;45.291;795.65;3.97;33.68;1921.44;31.997;548.12;3.32;32.81;1907.59;29.371;557.36;2.47;33.60;2003.82;30.828;586.40;3.49;33.65;775.34;11.958;219.92;1.33;32.62;0.00;0.000;0.00;0.00;0.00;730.80;8.120;169.72;0.90;26.71;519.14;7.286;139.39;0.58;30.88;1470.08;21.054;499.03;2.53;39.04;862.82;12.326;294.34;1.58;39.23;3011.82;43.030;1027.29;4.51;39.23;2140.53;30.608;729.14;3.61;39.17;1202.96;17.200;409.82;2.20;39.18;643.80;9.228;218.54;1.15;39.04;2184.49;31.242;744.23;3.08;39.18;1478.43;21.264;493.03;2.40;38.35;879.34;12.562;306.13;1.17;40.04;1293.16;18.535;447.96;1.72;39.84;431.34;6.163;150.13;0.70;40.03;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;321.16;4.588;137.09;0.64;49.09;787.64;11.252;336.20;1.31;49.09;407.40;5.820;173.90;0.70;49.09;440.16;6.288;187.88;0.82;49.09;1078.70;15.411;337.13;1.14;35.94;1896.44;27.094;592.68;2.06;35.94;2366.00;33.804;739.37;2.46;35.94;2477.58;35.395;986.74;3.42;45.80;2543.38;36.336;1012.91;2.89;45.80;2626.82;37.528;1046.14;3.30;45.80;2882.18;41.177;1147.81;3.91;45.80;3747.66;53.544;1492.42;4.07;45.80;2044.28;29.205;814.16;2.75;45.80;2006.62;28.667;799.16;3.00;45.80;1548.26;22.118;616.64;1.89;45.80;1729.56;24.708;610.60;1.37;40.60;2451.26;35.020;853.30;2.52;40.03;1319.64;18.853;459.38;1.55;40.03;3492.86;49.903;1215.81;3.53;40.03;1167.74;16.684;406.46;1.04;40.03;1730.68;24.726;602.44;1.38;40.03;1939.98;27.716;675.31;1.82;40.03;3377.92;48.262;1175.76;3.32;40.03;3279.36;46.853;1179.69;3.09;41.37
