;;;Totals; ; ; ; ;01/03/22; ; ; ; ;01/04/22; ; ; ; ;01/05/22; ; ; ; ;01/06/22; ; ; ; ;01/07/22; ; ; ; ;01/08/22; ; ; ; ;01/09/22; ; ; ; ;01/10/22; ; ; ; ;01/11/22; ; ; ; ;01/12/22; ; ; ; ;01/01/23; ; ; ; ;01/02/23; ; ; ; ;01/03/23; ; ; ; ;01/04/23; ; ; ; ;01/05/23; ; ; ; ;01/06/23; ; ; ; ;01/07/23; ; ; ; ;01/08/23; ; ; ; ;01/09/23; ; ; ; ;01/10/23; ; ; ; ;01/11/23; ; ; ; ;01/12/23; ; ; ; ;01/01/24; ; ; ; ;01/02/24; ; ; ; ;01/03/24; ; ; ; ;01/04/24; ; ; ; ;01/05/24; ; ; ; ;01/06/24; ; ; ; ;01/07/24; ; ; ; ;01/08/24; ; ; ; ;01/09/24; ; ; ; ;01/10/24; ; ; ; ;01/11/24; ; ; ; ;01/12/24; ; ; ; ;01/01/25; ; ; ; ;01/02/25; ; ; ; ;01/03/25; ; ; ; ;01/04/25; ; ; ; ;01/05/25; ; ; ; ;01/06/25; ; ; ; ;01/07/25; ; ; ; ;01/08/25; ; ; ; ;01/09/25; ; ; ; ;01/10/25; ; ; ; ;01/11/25; ; ; ; ;01/12/25; ; ; ; ;01/01/26; ; ; ; ;01/02/26; ; ; ; ;01/03/26; ; ; ; 
10519;SPAR CSD SODA WATER;5;66199.80;5 434;8719.78;0.25;15.15;1338.67;131;165.10;0.20;14.18;1085.82;104;97.45;0.16;10.32;1105.36;95;144.19;0.26;15.00;1009.81;89;110.74;0.15;12.61;910.00;80;101.54;0.19;12.83;967.79;85;111.24;0.13;13.22;982.95;85;121.87;0.17;14.26;1070.48;92;137.63;0.18;14.79;1189.56;104;137.72;0.17;13.31;2363.92;223;148.00;0.20;7.20;1976.67;180;176.14;0.22;10.25;2093.93;180;278.74;0.43;15.31;1995.14;152;366.47;0.34;21.12;1596.44;135;168.55;0.17;12.14;1044.67;82;156.86;0.25;17.27;881.58;75;92.73;0.15;12.10;1154.03;100;117.76;0.17;11.73;1140.36;93;197.77;0.31;19.94;1479.58;125;209.86;0.27;16.31;1727.05;143;284.04;0.37;18.91;2199.62;180;319.69;0.50;16.71;1526.86;122;233.22;0.29;17.57;1223.60;97;193.18;0.23;18.16;1872.15;155;259.88;0.36;15.96;1765.39;153;215.12;0.28;14.01;1128.18;87;198.96;0.28;20.28;1139.87;88;200.13;0.28;20.19;736.93;59;105.89;0.18;16.53;822.22;61;141.42;0.19;19.78;966.08;75;134.87;0.16;16.05;1069.33;86;121.22;0.16;13.04;897.05;72;107.56;0.15;13.79;914.63;68;155.95;0.22;19.61;1666.46;136;187.91;0.26;12.97;1617.46;120;278.17;0.34;19.78;1547.24;123;213.67;0.30;15.88;1854.74;159;127.70;0.16;7.92;1203.81;100;76.41;0.11;7.30;1110.37;80;204.00;0.29;21.13;846.95;65;101.14;0.17;13.73;700.76;53;94.98;0.16;15.59;528.91;36;121.93;0.21;26.51;1228.43;82;285.35;0.44;26.71;1359.41;107;183.24;0.30;15.50;1256.46;102;133.91;0.21;12.26;1955.55;160;214.08;0.35;12.59;2011.01;153;323.48;0.43;18.50;1945.81;150;224.54;0.38;13.27;1990.71;152;237.81;0.40;13.74
10526;SPAR CSD LEMONADE;5;74109.81;6 149;9256.78;0.26;14.36;1389.62;136;171.71;0.20;14.21;1728.63;167;153.96;0.26;10.24;1467.13;131;165.93;0.30;13.01;1042.49;91;121.91;0.16;13.45;1305.61;115;143.89;0.27;12.67;1290.69;115;135.49;0.15;12.07;1376.81;119;171.21;0.24;14.30;1401.60;120;184.14;0.25;15.11;1903.33;167;215.20;0.27;13.00;1556.66;144;118.81;0.16;8.78;2523.02;229;231.30;0.29;10.54;1558.67;128;257.60;0.39;19.01;2217.24;172;380.44;0.35;19.73;1740.99;145;196.35;0.19;12.97;1647.06;132;226.65;0.36;15.83;1303.49;113;119.55;0.19;10.55;1111.51;93;137.56;0.19;14.23;1017.61;90;121.57;0.19;13.74;1110.23;96;144.24;0.19;14.94;1354.45;119;166.21;0.22;14.11;380.95;36;23.45;0.04;7.08;1573.14;126;237.30;0.30;17.35;2204.54;174;354.73;0.42;18.50;2626.20;215;381.16;0.53;16.69;2527.04;225;264.06;0.34;12.02;1764.04;136;311.40;0.44;20.30;1788.98;138;315.25;0.45;20.26;1164.71;93;170.65;0.30;16.85;1077.86;80;185.06;0.25;19.74;1172.90;91;164.34;0.19;16.11;1119.60;90;127.32;0.17;13.08;1414.40;115;156.37;0.22;12.71;1496.72;111;257.81;0.36;19.81;2430.22;200;261.19;0.36;12.36;1982.36;147;341.61;0.42;19.82;1754.36;146;200.30;0.28;13.13;2398.06;214;89.59;0.12;4.30;1823.40;155;86.62;0.13;5.46;904.01;66;159.84;0.23;20.33;801.14;59;118.71;0.20;17.04;942.46;72;118.44;0.20;14.45;696.66;51;127.94;0.22;21.12;944.37;63;219.74;0.34;26.76;1027.32;85;103.59;0.17;11.60;1364.75;111;144.22;0.23;12.15;1794.75;153;140.70;0.23;9.02;1589.96;121;255.46;0.34;18.48;1441.99;111;165.46;0.28;13.20;1856.08;143;210.71;0.36;13.06
10527;SPAR CSD RASPBERRY;5;103224.22;8 703;12095.91;0.35;13.48;2916.28;283;378.23;0.45;14.92;2816.06;272;253.37;0.42;10.35;2610.29;233;286.99;0.52;12.64;1838.88;162;202.26;0.27;12.65;2008.53;177;220.45;0.42;12.62;1988.50;181;178.23;0.20;10.31;1991.29;171;257.20;0.35;14.85;2120.81;180;292.33;0.39;15.85;1990.26;174;230.44;0.29;13.32;2403.86;234;91.82;0.12;4.39;3003.02;277;239.95;0.30;9.19;2343.16;207;265.86;0.41;13.05;2602.01;199;464.78;0.43;20.54;2211.33;187;227.94;0.22;11.85;865.63;72;102.68;0.16;13.64;1754.53;159;101.78;0.16;6.67;2052.32;173;250.83;0.35;14.06;2185.86;187;318.61;0.49;16.76;2412.20;216;251.74;0.33;12.00;2904.59;247;424.05;0.55;16.79;3909.18;326;520.23;0.81;15.30;3775.03;303;565.97;0.71;17.24;3391.71;271;517.36;0.61;17.54;3092.30;255;436.23;0.61;16.22;2996.94;271;283.74;0.37;10.89;623.52;48;110.70;0.16;20.42;0.00;0;0.00;0.00;0.00;894.94;72;126.85;0.22;16.30;0.00;0;0.00;0.00;0.00;744.90;60;83.58;0.10;12.90;1732.10;139;199.20;0.27;13.23;1516.00;123;169.58;0.24;12.86;2061.95;153;354.40;0.50;19.77;2798.99;232;285.98;0.39;11.75;2179.99;162;372.42;0.46;19.65;2417.83;204;249.02;0.35;11.84;3764.31;338;120.37;0.15;3.68;2996.79;251;175.11;0.25;6.72;1556.12;112;285.78;0.41;21.12;1512.97;116;182.64;0.30;13.88;1047.56;83;101.41;0.18;11.13;777.59;56;151.47;0.26;22.40;1376.83;92;318.93;0.49;26.64;1726.95;140;197.57;0.33;13.16;1853.77;152;184.72;0.29;11.46;2709.53;232;204.23;0.33;8.67;2531.26;192;412.28;0.55;18.73;2090.98;165;208.51;0.35;11.47;2124.77;164;238.08;0.40;12.89
10530;SPAR CSD GRANADILLA;5;74427.14;6 317;8337.24;0.24;12.88;2191.10;213;281.30;0.33;14.76;1761.67;170;156.17;0.26;10.19;1377.26;124;147.53;0.27;12.32;826.68;72;98.07;0.13;13.64;1206.75;106;135.42;0.26;12.90;1067.13;97;96.71;0.11;10.42;1089.06;94;136.54;0.19;14.42;1750.29;151;220.07;0.29;14.46;1399.58;123;156.52;0.20;12.86;3376.77;320;197.78;0.26;6.74;2785.66;256;230.19;0.29;9.50;2051.18;191;152.69;0.23;8.56;1563.55;121;269.89;0.25;19.85;1243.73;102;150.69;0.15;13.93;943.75;75;132.76;0.21;16.18;1205.00;109;71.38;0.11;6.81;1849.10;159;194.33;0.27;12.09;1035.70;95;96.83;0.15;10.75;1694.55;156;136.42;0.18;9.26;1456.04;126;194.55;0.25;15.37;1757.52;152;197.23;0.31;12.91;2172.42;176;312.16;0.39;16.52;2182.30;178;301.77;0.36;15.90;2342.52;193;331.15;0.46;16.26;2676.72;244;240.05;0.31;10.31;1218.46;94;214.54;0.30;20.25;388.40;30;68.06;0.10;20.15;614.02;48;94.59;0.16;17.72;80.94;6;13.97;0.02;19.84;526.08;42;62.55;0.07;13.67;953.70;75;124.11;0.17;14.97;1403.92;111;182.78;0.25;14.97;820.88;61;140.25;0.20;19.65;2072.69;174;195.17;0.27;10.83;1197.23;89;204.24;0.25;19.62;1408.45;115;177.22;0.25;14.47;3403.77;301;153.35;0.20;5.18;2209.15;184;135.13;0.20;7.03;847.85;65;139.65;0.20;18.94;888.19;68;108.06;0.18;13.99;867.94;65;121.88;0.21;16.15;955.53;70;176.07;0.31;21.19;869.42;58;202.30;0.31;26.76;1591.28;129;181.75;0.30;13.13;1305.55;105;149.92;0.24;13.21;2343.62;201;173.59;0.28;8.52;2159.62;169;305.32;0.41;16.26;1390.57;108;152.77;0.26;12.63;1903.85;146;221.78;0.38;13.40
10929;SALDANHA PILCHARDS TOMATO;5;101006.60;4 407;6416.58;0.18;6.35;1244.44;56;114.41;0.14;9.19;1804.13;87;73.80;0.12;4.09;323.62;13;53.61;0.10;16.57;99.96;4;16.88;0.02;16.89;174.93;7;29.54;0.06;16.89;598.51;24;100.03;0.11;16.71;848.41;34;142.23;0.20;16.76;474.81;19;80.18;0.11;16.89;2973.19;156;48.08;0.06;1.62;3061.06;144;183.66;0.25;6.00;8480.79;421;169.34;0.21;2.00;2138.99;101;122.89;0.19;5.75;573.52;23;95.81;0.09;16.71;572.77;23;78.23;0.08;13.66;729.63;27;129.06;0.20;17.69;389.06;14;73.86;0.12;18.98;6539.48;312;312.60;0.44;4.78;1751.96;64;349.51;0.54;19.95;649.75;25;130.94;0.17;20.15;6480.49;291;466.33;0.60;7.20;1838.79;71;365.36;0.57;19.87;1062.99;41;199.41;0.25;18.76;4825.00;240;109.69;0.13;2.27;77.97;3;13.98;0.02;17.93;752.41;29;133.81;0.17;17.78;4673.97;203;232.98;0.33;4.98;2026.01;89;80.16;0.11;3.96;995.93;37;143.49;0.25;14.41;7095.60;305;203.07;0.27;2.86;647.76;24;94.83;0.11;14.64;539.80;20;79.02;0.11;14.64;6762.14;286;287.93;0.40;4.26;6430.35;275;212.94;0.30;3.31;1479.05;55;211.92;0.29;14.33;4419.20;190;125.34;0.15;2.84;1403.48;52;205.46;0.29;14.64;913.61;34;130.29;0.17;14.26;858.28;32;121.04;0.17;14.10;807.00;30;100.31;0.14;12.43;917.66;34;101.35;0.17;11.04;859.63;32;91.34;0.16;10.63;373.81;14;37.68;0.07;10.08;3387.60;145;98.86;0.15;2.92;859.63;32;91.34;0.15;10.63;3449.08;140;22.38;0.04;0.65;731.56;28;60.90;0.10;8.32;2908.79;121;90.70;0.12;3.12;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00
10994;SPAR SUPER MAIZE MEAL;5;218584.56;7 867;22750.17;0.65;10.41;2173.96;104;254.57;0.30;11.71;1339.45;55;300.65;0.50;22.45;2649.69;124;205.68;0.37;7.76;2330.97;103;332.52;0.44;14.27;3684.90;149;834.84;1.58;22.66;3292.52;148;440.93;0.50;13.39;1829.24;76;336.51;0.46;18.40;2811.76;124;349.32;0.47;12.42;1059.47;53;32.66;0.04;3.08;3662.23;141;465.97;0.62;12.72;4867.72;198;356.00;0.45;7.31;3452.68;132;359.72;0.55;10.42;2408.27;73;490.91;0.46;20.38;7437.57;298;706.39;0.69;9.50;6140.34;231;580.42;0.91;9.45;6741.59;261;209.86;0.33;3.11;3450.12;108;626.60;0.88;18.16;3154.21;119;62.94;0.10;2.00;2554.93;87;316.48;0.41;12.39;3702.03;137;277.55;0.36;7.50;4069.52;160;268.84;0.42;6.61;1895.13;67;279.83;0.35;14.77;3385.98;121;266.19;0.32;7.86;3977.44;146;269.05;0.38;6.76;6426.28;231;901.92;1.17;14.03;4784.62;173;505.02;0.71;10.56;3692.61;139;232.13;0.33;6.29;4981.06;184;382.51;0.66;7.68;6851.44;244;439.91;0.60;6.42;9196.05;347;260.99;0.31;2.84;4846.25;173;357.77;0.48;7.38;7800.96;299;238.58;0.33;3.06;3819.25;134;443.34;0.62;11.61;6156.15;226;388.74;0.54;6.31;6148.86;188;919.51;1.13;14.95;6887.54;214;878.02;1.24;12.75;5363.83;165;868.03;1.12;16.18;7457.02;234;630.10;0.91;8.45;5252.78;171;290.79;0.41;5.54;6874.16;237;552.74;0.91;8.04;5882.66;185;977.64;1.69;16.62;5527.90;185;656.90;1.15;11.88;6965.68;235;755.61;1.15;10.85;4992.12;161;693.90;1.15;13.90;4296.72;133;783.30;1.24;18.23;2916.02;87;531.27;0.87;18.22;6134.61;194;1102.62;1.48;17.97;1556.93;47;241.62;0.41;15.52;1701.34;66;92.79;0.16;5.45
26911;PEPSI REGULAR;5;93641.23;4 500;23679.15;0.68;29.08;1692.15;85;420.26;0.50;28.56;1874.49;91;543.54;0.90;33.35;976.03;47;304.30;0.55;35.85;1254.15;60;395.56;0.53;36.27;2131.53;102;671.99;1.27;36.26;3093.92;148;859.15;0.97;31.93;1946.82;93;525.61;0.72;31.05;3452.85;165;1091.20;1.45;36.34;3275.48;157;818.02;1.02;28.72;3619.72;173;870.44;1.16;27.65;3174.73;152;759.91;0.96;27.53;2467.37;118;672.94;1.03;31.36;1693.89;81;525.08;0.49;35.65;1481.89;71;375.42;0.37;29.13;711.56;34;186.18;0.29;30.09;1259.40;60;305.37;0.48;27.88;1129.26;54;271.18;0.38;27.62;1211.12;58;266.15;0.41;25.27;1336.98;62;308.14;0.40;26.50;1920.99;93;351.37;0.45;21.03;2008.78;92;478.86;0.75;27.41;963.16;44;231.14;0.29;27.60;1361.36;66;227.05;0.27;19.18;1619.56;74;405.02;0.57;28.76;876.30;40;219.01;0.29;28.74;1820.77;83;517.90;0.73;32.71;1224.00;66;113.69;0.16;10.68;1271.02;58;305.91;0.53;27.68;1597.57;73;432.34;0.59;31.12;1063.47;53;272.64;0.32;29.48;1116.78;52;412.30;0.55;42.46;1521.34;78;302.01;0.42;22.83;3736.11;197;720.78;1.01;22.19;2755.46;126;878.73;1.21;36.67;3221.14;160;712.48;0.88;25.44;2608.01;119;873.84;1.23;38.53;2546.44;116;855.44;1.10;38.63;1721.61;87;408.68;0.59;27.30;1943.14;86;682.26;0.97;40.38;1785.25;88;337.54;0.56;21.74;1444.92;63;431.63;0.75;34.35;2542.88;126;471.00;0.82;21.30;2613.28;131;441.33;0.67;19.42;873.62;38;251.68;0.42;33.13;1763.61;90;189.01;0.30;12.32;1744.94;76;627.06;1.03;41.33;2720.13;140;482.02;0.65;20.38;1896.04;95;430.82;0.73;26.13;1576.21;79;445.19;0.75;32.48
26912;PEPSI MAXX;5;103061.15;6 077;29279.62;0.84;32.67;2579.02;173;1038.47;1.23;46.31;2062.62;138;399.37;0.66;22.27;1613.67;108;299.31;0.54;21.33;1445.78;97;265.75;0.35;21.14;1340.51;79;560.84;1.06;48.11;880.08;52;292.79;0.33;38.26;1778.85;105;476.17;0.65;30.78;2114.40;125;560.97;0.75;30.51;1791.59;106;474.47;0.59;30.46;2280.98;136;573.43;0.77;28.91;2439.06;147;609.08;0.77;28.72;2572.28;152;876.33;1.34;39.18;3183.92;188;962.04;0.89;34.75;1986.13;117;531.20;0.52;30.76;1370.24;81;363.60;0.57;30.52;1727.88;102;412.95;0.65;27.48;2237.58;132;591.83;0.83;30.42;2441.24;136;720.37;1.12;33.93;1884.45;105;514.98;0.67;31.43;1597.51;89;436.70;0.57;31.44;1021.47;53;321.05;0.50;36.14;1627.26;74;626.19;0.79;44.25;2636.28;130;894.40;1.06;39.02;1652.38;92;295.45;0.41;20.56;3172.17;182;554.77;0.72;20.11;1508.63;97;149.14;0.21;11.37;1635.29;91;448.15;0.63;31.52;1234.11;69;334.73;0.58;31.19;2409.88;152;270.43;0.37;12.91;2131.26;114;884.51;1.03;47.73;1466.19;86;419.98;0.56;32.94;2438.54;136;1160.66;1.62;54.74;3676.00;225;1009.40;1.42;31.58;2083.20;110;879.90;1.21;48.57;2049.97;108;857.96;1.06;48.13;2946.22;178;630.57;0.89;24.61;2116.43;112;881.51;1.13;47.90;1618.89;86;671.46;0.97;47.70;3553.45;236;349.38;0.50;11.31;1633.14;86;683.85;1.13;48.15;1936.66;126;238.04;0.41;14.13;2302.18;140;550.19;0.96;27.48;2762.53;186;329.97;0.50;13.74;1743.50;106;570.23;0.95;37.61;1649.63;109;370.59;0.59;25.83;2722.21;144;1319.24;2.16;55.73;4238.40;273;970.21;1.30;26.32;430.95;32;26.43;0.04;7.05;3336.54;176;1620.57;2.74;55.86
27153;TROPIKA EAZY MANGO PEACH;5;30458.17;3 624;5572.46;0.16;21.04;724.83;100;135.29;0.16;21.46;684.88;97;115.40;0.19;19.38;518.03;72;94.16;0.17;20.90;468.53;62;100.52;0.13;24.67;478.54;61;110.31;0.21;26.51;564.95;68;145.14;0.16;29.54;454.02;48;150.48;0.21;38.12;531.52;58;124.73;0.17;26.99;507.55;55;91.00;0.11;20.62;518.51;54;119.78;0.16;26.57;668.49;76;219.54;0.28;37.77;767.34;81;281.69;0.43;42.22;833.31;89;165.74;0.15;22.87;685.35;70;150.06;0.15;25.18;435.60;45;92.13;0.14;24.32;152.82;18;18.23;0.03;13.72;414.60;50;42.87;0.06;11.89;736.53;87;148.91;0.23;23.25;505.71;59;106.40;0.14;24.20;675.31;79;140.88;0.18;23.99;189.81;19;57.70;0.09;34.96;709.47;78;176.23;0.22;28.57;2140.78;287;255.96;0.30;13.75;699.66;84;113.40;0.16;18.64;654.83;77;108.19;0.14;19.00;811.62;98;118.74;0.17;16.82;737.55;85;132.20;0.19;20.61;501.75;60;76.90;0.13;17.63;705.69;86;98.50;0.13;16.05;637.65;75;101.78;0.12;18.36;741.51;84;122.31;0.16;18.97;719.46;79;134.24;0.19;21.46;839.52;98;120.46;0.17;16.50;335.70;35;74.21;0.10;25.42;499.26;59;103.53;0.13;23.85;315.72;33;69.28;0.10;25.23;371.70;40;74.42;0.10;23.02;323.82;38;45.22;0.07;16.06;605.38;72;78.64;0.11;14.94;831.37;103;82.27;0.14;11.38;511.74;61;65.57;0.11;14.74;969.07;118;108.71;0.19;12.90;373.77;43;57.56;0.09;17.71;264.84;31;42.74;0.07;18.56;589.62;73;97.01;0.15;18.92;505.71;59;73.36;0.12;16.68;1365.36;174;228.53;0.31;19.25;601.68;77;115.28;0.19;22.03;577.71;69;86.29;0.15;17.18
31121;AG TOM PASTE SACHET;5;39567.73;5 362;9000.75;0.26;26.16;895.50;150;173.06;0.20;22.22;969.78;162;189.20;0.31;22.44;1130.91;189;220.29;0.40;22.40;1109.04;186;213.39;0.28;22.13;874.24;146;170.72;0.32;22.46;1039.86;174;201.68;0.23;22.30;802.06;134;156.41;0.21;22.43;704.96;104;157.58;0.21;25.71;509.22;73;116.43;0.15;26.29;635.74;91;145.97;0.19;26.41;664.05;95;152.71;0.19;26.45;118.83;17;27.33;0.04;26.45;111.84;16;25.72;0.02;26.45;620.71;89;141.85;0.14;26.28;300.22;43;68.82;0.11;26.36;0.00;0;0.00;0.00;0.00;601.14;86;140.14;0.20;26.81;439.32;63;101.75;0.16;26.63;1143.21;164;264.51;0.34;26.61;460.64;66;104.03;0.13;25.97;0.00;0;0.00;0.00;0.00;614.43;77;154.85;0.20;28.98;103.87;13;26.26;0.03;29.07;359.55;45;90.90;0.13;29.07;573.68;72;144.05;0.19;28.88;0.00;0;0.00;0.00;0.00;239.70;30;60.60;0.09;29.07;878.90;110;222.20;0.39;29.07;766.64;96;193.57;0.26;29.04;806.59;101;203.67;0.24;29.04;734.68;92;185.49;0.25;29.04;997.15;125;251.11;0.35;28.96;1037.50;130;261.56;0.37;28.99;671.16;84;169.68;0.23;29.07;702.72;88;177.41;0.22;29.03;1452.98;182;366.60;0.52;29.02;1427.01;179;358.80;0.46;28.92;707.51;89;176.65;0.26;28.71;1213.28;152;283.83;0.40;26.90;1170.13;147;256.91;0.42;25.25;1260.02;158;278.16;0.48;25.39;1290.78;162;284.21;0.50;25.32;1157.35;145;256.15;0.39;25.45;1274.40;160;280.32;0.47;25.30;1308.36;164;289.15;0.46;25.42;1420.22;178;313.98;0.51;25.42;1747.81;219;386.71;0.52;25.44;1642.34;206;362.26;0.61;25.37;877.70;110;194.07;0.33;25.43
32200;BOLAND BROWN VINEGAR;5;63001.75;8 170;15451.38;0.44;28.20;1100.96;184;224.02;0.26;23.40;988.05;165;201.57;0.33;23.46;981.16;164;199.56;0.36;23.39;754.44;126;153.86;0.21;23.45;1010.81;169;205.42;0.39;23.37;1018.00;170;207.68;0.23;23.46;748.15;125;152.38;0.21;23.42;1256.10;210;255.31;0.34;23.37;1393.56;233;283.17;0.35;23.37;1073.11;154;263.62;0.35;28.25;1892.19;271;467.21;0.59;28.40;1319.71;189;281.67;0.43;24.54;1329.84;176;291.18;0.27;25.18;1890.43;237;441.69;0.43;26.87;1325.54;166;310.63;0.49;26.95;1333.93;167;312.85;0.49;26.97;1396.25;175;326.46;0.46;26.89;1268.41;159;296.45;0.46;26.88;1181.32;148;276.52;0.36;26.92;1286.39;161;301.94;0.39;26.99;1580.42;198;369.94;0.58;26.92;1621.17;203;380.02;0.48;26.96;1181.72;148;276.87;0.33;26.94;1437.00;180;336.53;0.47;26.93;1747.41;219;408.63;0.53;26.89;1275.20;160;297.29;0.42;26.81;1429.01;179;334.66;0.47;26.93;1284.79;161;300.55;0.52;26.90;1069.06;134;249.92;0.34;26.88;1357.50;170;318.13;0.37;26.95;1357.50;170;318.13;0.43;26.95;1174.13;147;275.34;0.38;26.97;1796.15;225;420.58;0.59;26.93;1739.82;218;407.10;0.56;26.91;2075.40;260;485.87;0.60;26.92;1547.66;194;361.75;0.51;26.88;1288.63;152;349.54;0.45;31.19;1912.17;213;582.34;0.84;35.02;1346.70;150;410.18;0.58;35.03;1211.40;135;368.62;0.61;34.99;1058.12;118;321.56;0.56;34.95;961.03;107;292.93;0.51;35.05;1077.00;120;327.83;0.50;35.01;1032.05;115;314.11;0.52;35.00;1265.34;141;385.09;0.61;35.00;1157.91;129;352.54;0.58;35.01;835.17;93;254.50;0.34;35.04;700.77;78;213.72;0.36;35.07;933.17;104;283.92;0.48;34.99
32202;BOLAND WHITE VINEGAR;5;31465.06;4 019;7907.58;0.23;28.90;393.84;66;79.43;0.09;23.19;561.56;94;113.68;0.19;23.28;357.90;60;72.09;0.13;23.16;358.20;60;72.35;0.10;23.23;448.05;75;90.70;0.17;23.28;274.64;46;55.48;0.06;23.23;495.67;83;100.22;0.14;23.25;471.41;79;95.07;0.13;23.19;721.19;121;144.88;0.18;23.10;584.81;84;143.34;0.19;28.19;215.99;31;53.04;0.07;28.24;806.64;116;197.12;0.30;28.10;739.80;100;157.80;0.15;24.53;565.69;71;131.76;0.13;26.79;486.19;61;113.36;0.18;26.81;572.88;72;132.94;0.21;26.69;429.06;54;99.19;0.14;26.58;515.35;65;118.42;0.18;26.43;606.44;76;141.84;0.18;26.90;518.15;65;120.86;0.16;26.82;693.53;87;161.77;0.25;26.82;853.33;107;199.28;0.25;26.86;981.57;123;229.63;0.27;26.90;650.38;82;149.61;0.21;26.45;628.81;79;146.07;0.19;26.71;484.19;61;111.62;0.16;26.51;685.14;86;159.55;0.23;26.78;565.29;71;131.42;0.23;26.73;611.63;77;141.28;0.19;26.56;508.56;64;117.59;0.14;26.59;548.91;69;127.32;0.17;26.67;620.82;78;144.20;0.20;26.71;660.37;83;153.23;0.22;26.68;885.29;111;206.78;0.28;26.86;390.71;49;91.20;0.11;26.84;1058.27;133;245.61;0.35;26.69;938.25;110;257.91;0.33;31.61;1083.29;121;328.23;0.47;34.84;852.25;95;259.21;0.37;34.98;654.47;73;198.82;0.33;34.94;493.10;55;149.80;0.26;34.94;761.00;85;230.59;0.40;34.85;580.30;65;174.90;0.27;34.66;830.67;93;250.59;0.42;34.69;930.01;104;281.17;0.44;34.77;841.01;94;254.51;0.42;34.80;1039.24;116;315.29;0.42;34.89;849.10;95;256.47;0.43;34.74;662.11;74;200.39;0.34;34.81
33146;SPAR POCKET TISSUES SINGLE;5;6848.70;3 450;1815.39;0.05;30.48;67.36;34;17.77;0.02;30.34;114.82;58;30.24;0.05;30.29;107.06;54;28.30;0.05;30.39;104.77;53;27.50;0.04;30.19;109.15;55;28.91;0.05;30.46;144.67;73;38.20;0.04;30.37;111.14;56;29.44;0.04;30.47;103.28;52;27.41;0.04;30.52;152.63;77;40.32;0.05;30.38;208.65;105;55.43;0.07;30.55;137.31;69;36.60;0.05;30.65;79.40;40;21.04;0.03;30.48;183.97;93;48.37;0.04;30.24;214.42;108;56.85;0.06;30.49;179.10;90;47.74;0.07;30.65;158.90;80;42.17;0.07;30.52;158.70;80;42.00;0.06;30.43;27.56;14;7.17;0.01;29.90;192.63;97;51.10;0.07;30.51;178.80;90;47.48;0.06;30.54;85.57;43;22.81;0.04;30.65;112.73;57;29.63;0.04;30.22;173.13;87;46.15;0.05;30.65;113.23;57;30.06;0.04;30.53;151.24;76;40.31;0.05;30.65;55.52;28;14.68;0.02;30.40;192.53;97;51.02;0.07;30.47;99.40;50;26.43;0.05;30.58;128.35;65;33.61;0.05;30.11;204.97;103;54.63;0.06;30.65;136.61;69;35.99;0.05;30.30;115.32;58;30.68;0.04;30.59;232.43;117;61.71;0.09;30.53;111.24;56;29.53;0.04;30.53;145.27;73;38.72;0.05;30.65;75.52;38;20.07;0.03;30.56;133.33;67;35.54;0.05;30.65;111.14;56;29.44;0.04;30.47;238.60;120;63.48;0.09;30.60;196.31;99;51.90;0.09;30.41;190.44;96;50.40;0.09;30.43;168.85;85;44.83;0.08;30.53;138.80;70;36.70;0.06;30.40;158.90;80;42.17;0.07;30.52;87.56;44;23.34;0.04;30.65;124.87;63;32.98;0.05;30.38;157.11;79;41.82;0.06;30.61;146.46;74;38.56;0.06;30.27;128.95;65;34.13;0.06;30.44
