;;;Totals; ; ; ; ;01/03/22; ; ; ; ;01/04/22; ; ; ; ;01/05/22; ; ; ; ;01/06/22; ; ; ; ;01/07/22; ; ; ; ;01/08/22; ; ; ; ;01/09/22; ; ; ; ;01/10/22; ; ; ; ;01/11/22; ; ; ; ;01/12/22; ; ; ; ;01/01/23; ; ; ; ;01/02/23; ; ; ; ;01/03/23; ; ; ; ;01/04/23; ; ; ; ;01/05/23; ; ; ; ;01/06/23; ; ; ; ;01/07/23; ; ; ; ;01/08/23; ; ; ; ;01/09/23; ; ; ; ;01/10/23; ; ; ; ;01/11/23; ; ; ; ;01/12/23; ; ; ; ;01/01/24; ; ; ; ;01/02/24; ; ; ; ;01/03/24; ; ; ; ;01/04/24; ; ; ; ;01/05/24; ; ; ; ;01/06/24; ; ; ; ;01/07/24; ; ; ; ;01/08/24; ; ; ; ;01/09/24; ; ; ; ;01/10/24; ; ; ; ;01/11/24; ; ; ; ;01/12/24; ; ; ; ;01/01/25; ; ; ; ;01/02/25; ; ; ; ;01/03/25; ; ; ; ;01/04/25; ; ; ; ;01/05/25; ; ; ; ;01/06/25; ; ; ; ;01/07/25; ; ; ; ;01/08/25; ; ; ; ;01/09/25; ; ; ; ;01/10/25; ; ; ; ;01/11/25; ; ; ; ;01/12/25; ; ; ; ;01/01/26; ; ; ; ;01/02/26; ; ; ; ;01/03/26; ; ; ; 
29947;CADBURY SLAB  BOURNVILLE;14;36962.52;1 805;6864.40;0.27;21.36;265.86;14;68.46;0.14;29.61;1143.74;76;282.75;0.47;28.43;532.74;29;138.76;0.29;29.95;811.82;43;205.41;0.51;29.10;1549.53;93;269.09;0.55;19.97;725.54;36;166.04;0.35;26.32;590.91;34;72.49;0.15;14.11;661.81;37;91.79;0.18;15.95;1001.84;57;132.36;0.31;15.19;1500.21;79;277.32;0.49;21.26;376.00;20;65.88;0.14;20.15;719.72;38;133.74;0.28;21.37;564.00;30;99.86;0.17;20.36;914.78;42;221.65;0.36;27.86;972.34;49;169.31;0.32;20.02;654.10;31;172.65;0.35;30.36;654.45;34;187.86;0.36;33.01;451.67;27;48.31;0.10;12.30;528.48;25;117.17;0.21;25.50;749.97;38;130.92;0.22;20.08;656.25;32;132.78;0.24;23.27;832.32;38;199.36;0.30;27.54;746.56;34;179.98;0.33;27.72;746.24;33;167.28;0.30;25.78;527.30;22;157.08;0.21;34.26;1137.40;51;289.25;0.49;29.25;959.52;47;190.83;0.37;22.87;1156.70;52;236.45;0.46;23.51;1147.73;56;163.98;0.33;16.43;1172.38;56;198.29;0.34;19.45;703.50;30;161.30;0.28;26.37;735.53;33;132.60;0.24;20.73;957.74;42;184.21;0.43;22.12;1148.29;46;236.72;0.44;23.71;524.79;21;110.88;0.22;24.30;634.81;29;71.75;0.13;13.00;473.56;19;99.10;0.16;24.07;271.66;12;39.46;0.07;16.70;815.88;41;34.39;0.08;4.85;540.11;23;88.76;0.18;18.90;800.72;40;33.85;0.08;4.86;209.96;10;17.29;0.04;9.47;486.49;23;42.14;0.11;9.96;455.81;19;83.01;0.18;20.94;358.99;16;48.50;0.11;15.54;621.34;26;111.19;0.21;20.58;862.44;36;153.76;0.32;20.50;1267.14;57;165.92;0.38;15.06;641.85;29;82.45;0.16;14.77
29948;CADBURY SLAB WHOLE NUT;14;131468.53;3 634;19919.64;0.78;17.42;4944.69;188;433.02;0.87;10.07;2561.61;90;367.43;0.62;16.50;6424.29;244;513.73;1.07;9.20;1977.75;60;471.41;1.18;27.41;1052.38;32;249.71;0.51;27.29;1760.59;51;349.61;0.74;22.84;1140.06;34;193.44;0.41;19.51;1152.26;34;199.24;0.40;19.89;2483.51;79;306.22;0.72;14.18;3909.71;129;370.74;0.65;10.91;1012.96;29;198.33;0.41;22.52;502.10;15;81.83;0.17;18.74;2807.83;92;275.10;0.46;11.27;833.76;24;157.42;0.25;21.71;2668.32;88;251.51;0.47;10.84;1792.30;50;354.52;0.71;22.75;2011.84;56;386.76;0.74;22.11;1939.74;66;88.51;0.18;5.25;4338.60;140;387.35;0.69;10.27;2065.89;56;428.13;0.72;23.83;2067.74;56;441.96;0.79;24.58;2365.51;64;501.30;0.75;24.37;3307.49;96;544.54;0.99;18.93;4087.14;111;820.31;1.48;23.08;3229.43;82;528.08;0.69;18.80;4599.60;115;809.44;1.37;20.24;5601.50;150;711.02;1.39;14.60;2697.15;60;673.91;1.30;28.73;1975.06;44;497.84;1.00;28.99;5837.25;150;912.66;1.55;17.98;3238.90;85;467.14;0.82;16.59;2913.10;65;640.22;1.17;25.27;2749.30;70;286.67;0.67;11.99;4164.25;100;748.99;1.38;20.68;1473.16;34;284.59;0.56;22.22;3872.38;102;326.05;0.61;9.68;3190.15;85;286.76;0.45;10.34;2373.22;53;471.82;0.79;22.86;1757.81;44;207.50;0.47;13.58;2159.74;51;345.10;0.71;18.38;2116.86;49;255.23;0.60;13.87;1625.24;36;267.28;0.55;18.91;1735.92;38;275.16;0.69;18.23;3591.46;84;494.68;1.10;15.84;1548.32;33;278.57;0.64;20.69;2579.75;55;876.36;1.68;39.07;1968.88;42;353.05;0.74;20.62;2530.39;61;204.86;0.47;9.31;2731.64;62;344.55;0.65;14.51
29950;CADBURY SLAB MILK CHOC;14;60830.03;1 734;7887.88;0.31;14.91;2100.84;79;208.65;0.42;11.42;1438.20;50;216.48;0.36;17.31;3348.10;126;294.92;0.62;10.13;623.51;19;146.60;0.37;27.04;554.23;17;131.33;0.27;27.25;1208.64;36;210.00;0.44;19.98;794.06;24;127.25;0.27;18.43;475.86;14;83.19;0.17;20.10;1687.44;56;153.57;0.36;10.47;4095.94;136;366.77;0.65;10.30;139.96;4;26.90;0.06;22.11;461.84;16;25.76;0.05;6.41;1392.51;49;60.61;0.10;5.01;600.27;18;98.53;0.16;18.88;2134.30;70;212.28;0.40;11.44;1758.11;49;341.65;0.69;22.35;1256.05;35;241.50;0.46;22.11;1017.87;33;85.99;0.17;9.72;2909.03;97;180.67;0.32;7.14;36.99;1;7.71;0.01;23.96;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;1489.60;40;185.58;0.24;14.33;2143.71;54;367.13;0.62;19.69;2349.14;61;348.93;0.68;17.08;537.63;12;135.06;0.26;28.89;0.00;0;0.00;0.00;0.00;1344.63;37;145.08;0.25;12.41;1426.12;38;189.34;0.33;15.27;224.95;5;45.32;0.08;23.17;1189.70;30;132.80;0.31;12.84;1947.29;46;382.42;0.71;22.58;882.54;21;150.70;0.30;19.64;1951.68;52;146.13;0.27;8.61;1748.77;48;109.46;0.17;7.20;755.81;19;86.13;0.15;13.11;784.79;21;54.22;0.12;7.95;1180.22;28;184.67;0.38;17.99;1199.72;28;137.22;0.32;13.15;1061.42;23;200.11;0.41;21.68;1648.99;41;170.83;0.43;11.91;2551.67;58;383.51;0.85;17.28;796.48;17;142.51;0.33;20.58;1914.84;41;561.47;1.08;33.72;702.50;15;125.01;0.26;20.47;1553.62;38;106.61;0.25;7.89;1410.46;32;177.26;0.33;14.45
29951;CADBURY SLAB MINT CRISP;14;56169.27;1 601;8128.30;0.32;16.64;2797.19;107;234.96;0.47;9.66;1356.91;50;147.67;0.25;12.51;2703.87;104;189.03;0.39;8.04;651.55;20;150.79;0.38;26.61;1646.20;50;400.88;0.82;28.00;614.82;18;115.35;0.24;21.58;496.55;15;79.76;0.17;18.47;912.63;27;156.06;0.31;19.66;863.72;28;94.18;0.22;12.54;3586.08;122;254.03;0.45;8.15;593.08;17;114.74;0.24;22.25;307.89;11;9.67;0.02;3.61;1350.54;46;93.06;0.15;7.92;782.00;25;92.57;0.15;13.61;1287.58;42;133.28;0.25;11.90;1252.45;35;245.15;0.49;22.51;611.83;17;118.89;0.23;22.35;1020.06;34;63.68;0.13;7.18;405.04;11;88.01;0.16;24.99;1181.83;32;246.42;0.42;23.98;663.97;18;141.48;0.25;24.51;885.91;24;189.18;0.28;24.56;1067.84;31;175.67;0.32;18.92;1782.22;53;263.57;0.47;17.01;1032.98;27;148.36;0.19;16.52;710.33;17;146.28;0.25;23.68;3072.16;84;343.24;0.67;12.85;893.05;20;217.37;0.42;27.99;890.80;20;217.93;0.44;28.13;1797.29;46;286.22;0.49;18.31;1159.46;29;202.14;0.36;20.05;850.31;19;185.09;0.34;25.03;602.85;15;73.35;0.17;13.99;1778.34;41;395.70;0.73;25.59;1370.42;33;236.27;0.46;19.83;783.79;21;60.86;0.11;8.93;1202.93;32;100.41;0.16;9.60;593.85;15;65.83;0.11;12.75;1205.93;32;92.20;0.21;8.79;867.54;21;123.78;0.25;16.41;1072.00;25;123.24;0.29;13.22;416.91;9;82.32;0.17;22.71;554.52;13;71.90;0.18;14.91;1380.53;32;194.92;0.43;16.24;563.88;12;102.04;0.23;20.81;1632.90;35;477.60;0.91;33.64;892.81;19;161.56;0.34;20.81;919.43;22;80.74;0.19;10.10;1102.50;25;140.89;0.27;14.70
29952;CADBURY SLAB TOP DECK;14;74064.33;2 080;10020.54;0.39;15.56;3351.84;129;268.19;0.54;9.20;1982.69;68;319.14;0.54;18.51;4365.73;166;344.53;0.72;9.08;1118.36;34;266.06;0.67;27.36;791.76;24;190.05;0.39;27.60;1003.69;31;145.83;0.31;16.71;1279.82;38;221.10;0.47;19.87;1087.68;32;190.01;0.38;20.09;2273.56;74;240.93;0.57;12.19;2637.11;89;202.78;0.36;8.84;279.92;8;54.53;0.11;22.40;496.84;16;54.99;0.11;12.73;1579.73;52;149.43;0.25;10.88;1525.54;46;246.05;0.40;18.55;1729.43;57;163.68;0.31;10.88;789.98;22;164.78;0.33;23.99;647.82;18;126.71;0.24;22.49;1191.58;42;19.11;0.04;1.84;1769.41;59;109.89;0.20;7.14;36.99;1;7.71;0.01;23.96;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;1374.65;35;222.35;0.29;18.60;2184.41;59;266.08;0.45;14.01;933.00;25;117.62;0.23;14.50;2022.30;45;503.40;0.97;28.63;2020.05;45;509.84;1.03;29.02;2949.24;76;455.27;0.77;17.75;3008.94;81;378.21;0.66;14.46;1657.88;37;329.51;0.60;22.86;2038.49;51;239.67;0.56;13.52;2351.44;56;443.18;0.82;21.67;1652.37;38;347.02;0.68;24.15;1950.49;51;172.45;0.32;10.17;2244.38;62;137.65;0.22;7.05;677.83;17;78.74;0.13;13.36;784.79;21;52.42;0.12;7.68;1682.84;41;230.98;0.47;15.78;1885.57;43;248.25;0.58;15.14;2073.53;47;300.01;0.61;16.64;1518.79;36;188.35;0.47;14.26;1974.99;46;268.04;0.60;15.61;704.85;15;120.16;0.28;19.61;1454.34;31;388.03;0.74;30.68;1456.69;31;262.13;0.55;20.69;1825.54;46;78.30;0.18;4.93;1697.45;39;197.36;0.37;13.37
29954;CADBURY CRUNCHIE LARGE;14;203869.91;16 192;32155.86;1.26;18.14;3537.38;365;397.30;0.80;12.92;3593.82;381;335.03;0.56;10.72;2982.42;273;589.79;1.23;22.74;4768.45;450;841.48;2.11;20.29;3504.48;325;659.34;1.34;21.64;4917.01;430;835.54;1.76;19.54;2922.79;266;413.25;0.87;16.26;1591.67;133;320.06;0.64;23.12;3301.52;304;432.69;1.02;15.07;3826.25;334;648.01;1.14;19.48;4232.35;388;565.70;1.18;15.37;3698.97;324;616.74;1.29;19.17;3004.09;251;597.43;0.99;22.87;4944.30;388;940.76;1.52;21.88;2317.44;166;568.69;1.07;28.22;2698.55;200;609.31;1.22;25.97;5686.97;467;879.16;1.68;17.78;3790.48;292;753.90;1.50;22.87;2108.00;160;443.24;0.79;24.18;1784.42;128;434.23;0.74;27.98;7499.80;611;1197.41;2.15;18.36;6838.66;505;1543.52;2.32;25.96;3807.98;289;798.03;1.45;24.10;3632.62;273;655.08;1.18;20.74;3932.71;289;765.19;1.00;22.38;3727.33;271;775.96;1.32;23.94;8612.10;755;744.57;1.46;9.94;5245.58;414;777.97;1.50;17.06;4395.66;363;468.96;0.95;12.27;7600.27;596;1072.52;1.82;16.23;7989.28;631;1075.35;1.89;15.48;5099.94;351;999.59;1.82;22.54;4536.36;434;-255.36;-0.60;-6.47;4141.41;287;722.00;1.33;20.05;3892.32;283;544.97;1.07;16.10;4075.03;272;805.57;1.50;22.73;3560.12;238;698.62;1.10;22.57;3108.17;208;612.30;1.03;22.65;3705.15;279;420.93;0.95;13.06;4316.36;289;844.78;1.73;22.51;4821.48;358;607.17;1.43;14.48;7077.82;546;684.36;1.40;11.12;4083.26;274;803.17;2.00;22.62;1382.96;96;236.62;0.53;19.68;4144.01;296;622.17;1.42;17.27;3461.19;231;695.02;1.33;23.09;3720.45;266;561.02;1.17;17.34;3306.02;247;394.20;0.91;13.71;2944.51;215;402.52;0.76;15.72
29958;CADBURY SLAB CARAMEL;14;49058.68;2 132;11713.00;0.46;27.46;1044.45;55;268.95;0.54;29.61;1100.47;58;284.84;0.48;29.77;757.70;40;194.55;0.41;29.53;625.72;33;159.98;0.40;29.40;871.64;46;222.51;0.45;29.36;922.53;47;197.52;0.42;24.62;455.76;24;86.71;0.18;21.88;75.96;4;13.86;0.03;20.99;588.69;31;110.45;0.26;21.58;607.68;32;114.02;0.20;21.58;797.58;42;149.65;0.31;21.58;606.73;32;113.19;0.24;21.45;815.62;43;150.69;0.25;21.25;694.65;35;146.24;0.24;24.21;779.62;38;154.50;0.29;22.79;439.80;20;106.43;0.21;27.83;900.49;41;234.83;0.45;29.99;829.02;38;252.79;0.50;35.07;571.74;26;141.67;0.25;28.50;461.79;21;114.65;0.19;28.55;1032.43;47;255.65;0.46;28.48;1296.31;59;319.51;0.48;28.34;967.56;44;234.16;0.43;27.83;1157.03;47;321.98;0.58;32.00;997.10;40;319.36;0.42;36.83;1520.64;61;487.08;0.83;36.84;1374.45;55;442.11;0.87;36.99;1049.58;42;285.12;0.55;31.24;745.95;30;208.28;0.42;32.11;1024.59;41;318.12;0.54;35.71;772.19;31;213.50;0.38;31.80;474.81;19;98.22;0.18;23.79;624.75;25;129.24;0.30;23.79;1299.48;52;268.82;0.50;23.79;793.43;32;163.31;0.32;23.67;1172.03;47;240.80;0.45;23.63;1473.16;59;303.92;0.48;23.73;547.28;22;111.56;0.19;23.44;1471.91;59;302.83;0.68;23.66;2072.92;83;427.99;0.88;23.74;2146.64;86;446.67;1.05;23.93;1895.49;76;397.98;0.81;24.15;973.36;39;485.66;1.21;57.38;1523.14;61;314.26;0.70;23.73;1274.49;51;267.25;0.61;24.11;1323.22;53;274.05;0.52;23.82;1248.25;50;257.39;0.54;23.71;1364.45;55;284.64;0.66;23.99;1494.40;60;315.49;0.59;24.28
29959;STIMOROL GUM WILD CHEERY;14;43317.71;3 893;14032.64;0.55;37.25;1298.77;163;362.48;0.73;32.10;713.84;81;243.32;0.41;39.20;476.47;53;135.80;0.28;32.78;737.18;82;209.46;0.52;32.68;885.96;99;249.36;0.51;32.37;736.73;82;209.07;0.44;32.63;1176.79;131;333.84;0.71;32.62;1004.63;112;233.54;0.47;26.73;1085.09;121;242.97;0.57;25.75;1114.76;124;251.40;0.44;25.93;143.84;16;32.44;0.07;25.93;808.20;90;702.78;1.47;100.00;1212.30;135;857.31;1.43;81.33;924.62;103;207.65;0.33;25.83;624.91;64;172.84;0.33;31.81;1257.74;126;364.15;0.73;33.30;1368.63;137;396.88;0.76;33.35;1063.10;90;359.05;0.71;38.84;1290.72;108;438.73;0.78;39.09;918.43;77;311.22;0.53;38.97;862.08;72;293.87;0.53;39.20;1087.49;91;369.61;0.56;39.09;943.61;79;320.46;0.58;39.06;1459.18;122;446.77;0.80;35.21;1097.37;92;323.11;0.42;33.86;746.19;61;230.40;0.39;35.51;1114.54;86;385.61;0.76;39.79;621.57;48;219.02;0.42;40.52;850.84;66;287.10;0.58;38.80;597.54;46;204.04;0.35;39.27;724.84;56;247.23;0.43;39.22;948.27;73;323.80;0.59;39.27;815.77;63;277.19;0.65;39.08;869.03;67;296.06;0.55;39.18;661.19;51;226.12;0.44;39.33;531.29;41;180.73;0.34;39.12;800.83;62;271.05;0.43;38.92;192.25;15;65.27;0.11;39.05;819.69;71;198.05;0.44;27.79;896.31;69;237.12;0.49;30.42;985.94;76;267.22;0.63;31.17;614.54;46;170.06;0.35;31.82;447.68;32;135.85;0.34;34.90;685.51;49;208.98;0.46;35.06;544.21;39;173.71;0.40;36.71;922.64;66;295.42;0.57;36.82;1453.56;104;460.69;0.96;36.45;825.41;59;244.64;0.57;34.08;1355.63;97;359.16;0.68;30.47
29960;STIMOROL GUM MENTHOL;14;68057.37;5 179;18774.00;0.73;31.72;1348.65;135;363.46;0.73;30.99;1364.74;126;373.90;0.63;31.51;780.29;71;214.79;0.45;31.66;637.42;58;174.61;0.44;31.50;1077.02;98;295.03;0.60;31.50;1615.53;147;442.55;0.93;31.50;1978.20;180;541.89;1.15;31.50;956.13;87;261.92;0.52;31.50;1351.77;123;370.29;0.88;31.50;1532.62;138;429.37;0.76;32.22;869.68;67;317.66;0.66;42.01;635.86;49;232.17;0.48;41.99;1299.00;100;474.97;0.79;42.05;1090.51;84;350.19;0.56;36.93;2051.77;158;659.19;1.24;36.95;1882.90;145;604.90;1.21;36.95;1688.70;130;542.83;1.04;36.97;1759.74;126;592.77;1.18;38.74;1315.06;94;421.61;0.75;36.87;1301.07;93;417.13;0.71;36.87;1454.26;104;465.85;0.84;36.84;1104.51;79;353.72;0.53;36.83;1790.72;128;574.11;1.04;36.87;2041.84;146;597.58;1.08;33.66;1773.73;128;488.93;0.64;31.70;1580.87;113;444.68;0.76;32.35;1958.60;140;578.23;1.13;33.95;1678.80;120;475.83;0.92;32.59;1258.40;90;353.56;0.71;32.31;1412.99;101;397.46;0.68;32.35;1063.24;76;300.39;0.53;32.49;1523.51;109;427.72;0.78;32.29;951.32;68;267.59;0.63;32.35;1245.11;89;350.23;0.65;32.35;1495.53;107;423.39;0.83;32.56;2000.57;143;562.74;1.05;32.35;1762.74;126;495.84;0.78;32.35;474.96;34;133.19;0.22;32.25;1245.11;89;297.43;0.67;27.47;1496.23;107;302.76;0.62;23.27;1033.86;74;208.59;0.49;23.20;1005.88;72;202.92;0.41;23.20;768.05;55;154.72;0.39;23.17;1146.48;82;231.88;0.52;23.26;1538.90;110;311.87;0.71;23.31;2069.82;148;419.00;0.80;23.28;1622.84;116;328.89;0.69;23.31;1287.08;92;260.29;0.60;23.26;1734.76;124;283.37;0.53;18.78
29961;STIMOROL GUM SPEARMINT;14;29274.77;2 703;10346.04;0.40;40.64;1006.34;126;359.21;0.72;41.05;997.42;113;282.85;0.48;32.61;620.31;69;176.73;0.37;32.76;656.27;73;186.47;0.47;32.68;988.90;110;280.98;0.57;32.68;1311.19;146;371.77;0.78;32.61;1195.22;133;339.34;0.72;32.65;1060.37;118;249.38;0.50;27.05;1096.33;122;246.95;0.58;25.90;1114.76;124;251.40;0.44;25.93;107.88;12;24.33;0.05;25.93;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;574.01;64;499.14;0.80;100.00;792.27;83;387.85;0.73;56.30;888.11;89;256.96;0.52;33.27;1078.92;108;312.87;0.60;33.35;658.85;55;252.30;0.50;44.04;599.50;50;204.80;0.36;39.29;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;536.55;45;157.87;0.21;33.84;671.85;55;206.92;0.35;35.42;558.57;43;194.13;0.38;39.97;584.55;45;207.00;0.40;40.72;792.39;61;270.57;0.55;39.27;727.44;56;248.40;0.42;39.27;714.45;55;244.99;0.43;39.43;622.22;48;211.78;0.39;39.14;688.47;53;235.09;0.55;39.27;389.70;30;187.95;0.35;55.46;480.63;37;417.94;0.82;100.00;479.98;37;417.37;0.78;100.00;777.45;60;676.04;1.06;100.00;181.86;14;131.50;0.22;83.15;574.87;48;144.47;0.32;28.90;714.45;55;188.86;0.39;30.40;778.75;60;209.97;0.49;31.01;602.55;45;167.56;0.34;31.98;503.64;36;152.83;0.38;34.90;713.49;51;216.99;0.48;34.97;433.69;31;139.04;0.32;36.87;251.82;18;119.13;0.23;54.41;531.62;38;170.44;0.36;36.87;629.55;45;189.82;0.44;34.68;587.58;42;156.04;0.29;30.54
29962;HALLS CHERRY;14;24079.87;1 998;7655.59;0.30;36.56;475.57;53;112.08;0.23;27.10;611.32;68;146.37;0.25;27.53;799.21;89;188.73;0.39;27.16;322.74;36;75.80;0.19;27.01;547.49;61;128.99;0.26;27.09;88.91;9;21.55;0.05;27.87;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;728.99;61;333.45;0.55;52.60;334.52;28;126.49;0.20;43.48;455.02;38;135.37;0.26;34.21;0.00;0;0.00;0.00;0.00;683.43;57;594.29;1.14;100.00;803.33;67;438.25;0.87;62.74;419.65;35;125.16;0.22;34.30;502.38;42;149.15;0.25;34.14;610.89;51;181.86;0.33;34.23;586.91;49;174.71;0.26;34.23;479.60;40;143.04;0.26;34.30;526.96;44;133.46;0.24;29.12;575.52;48;144.29;0.19;28.83;419.65;35;105.21;0.18;28.83;779.40;60;232.54;0.46;34.31;882.02;68;262.41;0.51;34.21;998.93;77;297.29;0.60;34.23;765.76;59;228.10;0.39;34.26;829.41;64;247.38;0.43;34.30;479.98;37;142.83;0.26;34.22;284.48;22;84.13;0.20;34.01;259.15;20;76.95;0.14;34.15;350.73;27;105.09;0.21;34.46;869.03;67;258.54;0.48;34.21;714.45;55;213.16;0.33;34.31;597.54;46;178.28;0.30;34.31;1467.22;113;437.38;0.98;34.28;1428.25;110;425.76;0.87;34.28;946.97;73;385.67;0.91;46.84;856.69;66;284.99;0.58;38.26;12.99;1;2.74;0.01;24.22;285.78;22;60.18;0.13;24.22;532.59;41;112.16;0.26;24.22;103.92;8;21.89;0.04;24.22;0.00;0;0.00;0.00;0.00;181.86;14;38.30;0.09;24.22;480.63;37;101.56;0.19;24.30
29965;HALLS EXTRA STRONG;14;40118.70;3 340;12246.62;0.48;35.10;280.69;31;67.80;0.14;27.78;665.26;74;159.08;0.27;27.50;320.49;36;73.85;0.15;26.50;750.66;84;174.79;0.44;26.78;731.33;82;169.36;0.34;26.63;791.20;80;187.82;0.40;27.30;137.86;14;38.51;0.08;32.12;407.59;41;97.79;0.20;27.59;637.86;64;154.06;0.36;27.78;339.66;34;120.09;0.21;40.66;507.05;45;159.24;0.33;36.12;862.68;72;299.48;0.63;39.92;1050.32;88;481.42;0.80;52.71;1385.44;116;492.33;0.79;40.87;850.09;71;314.51;0.59;42.55;654.65;55;541.86;1.09;95.19;1360.26;114;984.18;1.88;83.21;742.18;62;220.67;0.44;34.19;655.25;55;193.03;0.34;33.88;618.08;52;181.26;0.31;33.73;826.71;69;246.23;0.44;34.25;678.63;57;199.66;0.30;33.83;572.52;48;169.04;0.31;33.96;895.65;75;226.89;0.41;29.13;1266.14;106;314.47;0.41;28.56;829.51;69;209.33;0.36;29.02;842.40;65;250.22;0.49;34.16;1087.91;84;322.73;0.62;34.11;996.33;77;295.03;0.60;34.05;1152.86;89;342.11;0.58;34.13;1163.25;90;346.10;0.61;34.22;1189.23;92;351.47;0.64;33.99;1269.77;98;376.99;0.88;34.14;727.44;56;217.04;0.40;34.31;544.93;42;163.10;0.32;34.42;634.56;49;188.21;0.35;34.11;777.45;60;230.84;0.36;34.15;399.44;31;117.32;0.20;33.78;662.49;51;197.66;0.44;34.31;1567.24;121;465.00;0.95;34.12;1252.23;97;378.76;0.89;34.78;1399.67;108;359.52;0.74;29.54;1369.79;106;283.76;0.71;23.82;687.17;53;143.86;0.32;24.08;930.73;72;193.01;0.44;23.85;770.95;60;156.79;0.30;23.39;671.58;52;138.86;0.29;23.78;701.46;54;147.73;0.34;24.22;502.06;39;103.75;0.20;23.77
29969;CADBURY BARS 5 STAR;14;259208.95;20 860;41259.84;1.62;18.31;7777.60;817;767.22;1.54;11.34;10481.55;1 129;842.41;1.42;9.24;6772.50;625;1312.24;2.74;22.28;7541.63;731;1186.52;2.97;18.09;6121.38;601;905.59;1.84;17.01;4185.48;344;887.62;1.87;24.39;544.28;42;137.29;0.29;29.01;1879.65;145;474.48;0.95;29.03;6185.46;525;1178.66;2.79;21.91;5813.35;464;1335.41;2.35;26.42;5670.38;507;857.17;1.78;17.38;762.87;68;117.73;0.25;17.75;2677.24;207;672.22;1.12;28.87;1783.09;132;420.16;0.68;27.10;2360.11;169;583.37;1.10;28.43;3550.04;266;769.97;1.55;24.94;5647.72;470;820.68;1.57;16.71;3504.05;270;701.04;1.39;23.01;5032.17;378;1086.44;1.93;24.83;3340.81;239;820.59;1.39;28.25;10648.64;870;1680.49;3.02;18.15;9342.14;712;1914.79;2.88;23.57;5984.25;467;1134.30;2.06;21.80;6822.68;459;1721.68;3.10;29.02;4999.58;320;1433.53;1.87;32.97;4107.40;260;1201.87;2.04;33.65;7747.27;683;656.76;1.29;9.75;5287.99;440;709.82;1.37;15.44;7591.90;676;361.05;0.73;5.47;7659.56;630;1473.05;2.51;22.12;7036.63;562;897.76;1.58;14.67;3531.12;243;696.99;1.27;22.70;6092.01;521;408.23;0.96;7.71;6733.55;469;1145.51;2.12;19.56;10250.80;775;1153.24;2.26;12.94;5077.86;339;1003.35;1.87;22.72;4433.29;296;874.23;1.37;22.68;2739.42;183;546.28;0.92;22.93;4123.28;331;266.29;0.60;7.43;3684.54;246;728.18;1.49;22.73;5462.56;407;672.72;1.58;14.16;8480.24;661;752.16;1.54;10.20;3111.92;208;615.45;1.53;22.74;4258.06;288;814.42;1.81;22.00;4646.44;336;674.20;1.54;16.69;2096.35;140;420.34;0.80;23.06;3996.44;288;577.42;1.20;16.62;7289.52;582;487.51;1.13;7.69;4342.15;339;361.41;0.68;9.57
