;;;Totals; ; ; ; ;01/03/22; ; ; ; ;01/04/22; ; ; ; ;01/05/22; ; ; ; ;01/06/22; ; ; ; ;01/07/22; ; ; ; ;01/08/22; ; ; ; ;01/09/22; ; ; ; ;01/10/22; ; ; ; ;01/11/22; ; ; ; ;01/12/22; ; ; ; ;01/01/23; ; ; ; ;01/02/23; ; ; ; ;01/03/23; ; ; ; ;01/04/23; ; ; ; ;01/05/23; ; ; ; ;01/06/23; ; ; ; ;01/07/23; ; ; ; ;01/08/23; ; ; ; ;01/09/23; ; ; ; ;01/10/23; ; ; ; ;01/11/23; ; ; ; ;01/12/23; ; ; ; ;01/01/24; ; ; ; ;01/02/24; ; ; ; ;01/03/24; ; ; ; ;01/04/24; ; ; ; ;01/05/24; ; ; ; ;01/06/24; ; ; ; ;01/07/24; ; ; ; ;01/08/24; ; ; ; ;01/09/24; ; ; ; ;01/10/24; ; ; ; ;01/11/24; ; ; ; ;01/12/24; ; ; ; ;01/01/25; ; ; ; ;01/02/25; ; ; ; ;01/03/25; ; ; ; ;01/04/25; ; ; ; ;01/05/25; ; ; ; ;01/06/25; ; ; ; ;01/07/25; ; ; ; ;01/08/25; ; ; ; ;01/09/25; ; ; ; ;01/10/25; ; ; ; ;01/11/25; ; ; ; ;01/12/25; ; ; ; ;01/01/26; ; ; ; ;01/02/26; ; ; ; ;01/03/26; ; ; ; 
29305;SPAR I/CREAM CHOC;7;64570.46;1 148.000;6704.94;0.40;11.94;129.98;2.000;26.63;0.11;23.56;845.82;18.000;47.75;0.21;6.49;194.97;3.000;39.94;0.12;23.56;158.97;3.000;23.61;0.08;17.08;256.71;4.000;49.27;0.25;22.07;336.55;5.000;69.36;0.43;23.70;875.85;15.000;89.70;0.35;11.78;2072.70;33.000;256.36;0.93;14.22;1494.36;26.000;108.76;0.32;8.37;812.48;12.000;166.22;0.38;23.53;2818.05;55.000;174.80;0.47;7.13;2961.44;56.000;284.64;0.75;11.05;67.99;1.000;44.27;0.12;74.89;785.85;15.000;12.37;0.03;1.81;203.97;3.000;53.24;0.18;30.02;441.92;8.000;53.27;0.36;13.86;67.99;1.000;17.75;0.08;30.02;679.90;10.000;161.04;0.48;27.24;1707.68;32.000;106.19;0.31;7.15;883.87;13.000;159.56;0.47;20.76;3571.91;69.000;-126.50;-0.32;-4.07;1692.95;25.000;437.73;0.99;29.73;2115.62;38.000;464.37;1.12;25.24;7228.59;141.000;1223.27;2.86;19.46;510.93;7.000;149.18;0.42;33.58;1261.26;24.000;98.25;0.33;8.96;72.99;1.000;16.62;0.05;26.19;666.89;11.000;74.41;0.85;12.83;389.19;6.000;59.78;0.22;17.67;224.97;3.000;53.07;0.18;27.13;727.87;13.000;33.89;0.12;5.35;674.91;9.000;163.52;0.32;27.86;5049.94;98.000;460.01;1.13;10.48;449.94;6.000;101.81;0.20;26.02;449.94;6.000;114.77;0.31;29.33;10358.86;187.000;388.53;1.00;4.31;642.04;11.000;27.66;0.07;4.95;3950.94;70.000;82.27;0.25;2.39;599.92;8.000;148.71;0.54;28.51;341.94;6.000;20.86;0.07;7.01;245.96;4.000;27.40;0.07;12.81;371.20;5.000;92.38;0.27;28.62;1247.80;20.000;133.20;0.47;12.28;1117.35;15.000;271.62;0.80;27.96;1818.69;31.000;217.70;0.46;13.77;935.82;18.000;21.89;0.05;2.69;0.00;0.000;0.00;0.00;0.00;54.99;1.000;3.82;0.01;8.00;0.00;0.000;0.00;0.00;0.00
29307;MEGA ICE CREAM ALMOND;7;9319.25;352.000;1999.48;0.12;24.67;240.00;12.000;52.60;0.22;25.20;140.00;7.000;30.68;0.14;25.20;100.00;5.000;21.92;0.07;25.20;0.00;0.000;0.00;0.00;0.00;25.00;1.000;5.18;0.03;23.82;0.00;0.000;0.00;0.00;0.00;275.00;11.000;56.97;0.22;23.82;100.00;4.000;20.72;0.07;23.82;300.00;12.000;62.15;0.18;23.82;525.00;21.000;108.76;0.25;23.82;400.00;16.000;82.87;0.22;23.82;210.00;8.000;47.48;0.13;26.00;189.00;7.000;44.72;0.12;27.21;243.00;9.000;57.50;0.16;27.21;108.00;4.000;25.55;0.09;27.21;0.00;0.000;0.00;0.00;0.00;54.00;2.000;12.78;0.06;27.21;162.00;6.000;38.33;0.11;27.21;187.65;7.000;43.54;0.13;26.69;81.00;3.000;19.17;0.06;27.21;297.00;11.000;70.27;0.18;27.21;297.00;11.000;70.28;0.16;27.21;513.00;19.000;121.41;0.29;27.22;135.00;5.000;31.95;0.07;27.22;189.00;7.000;44.73;0.13;27.22;108.00;4.000;25.56;0.09;27.22;81.00;3.000;19.17;0.05;27.22;135.00;5.000;31.95;0.36;27.22;27.00;1.000;6.39;0.02;27.22;243.00;9.000;57.50;0.20;27.21;270.00;10.000;63.88;0.22;27.21;270.00;10.000;51.80;0.10;22.06;448.00;16.000;88.51;0.22;22.72;756.00;27.000;149.36;0.30;22.72;728.00;26.000;143.83;0.39;22.72;644.00;23.000;127.23;0.33;22.72;280.00;10.000;55.32;0.15;22.72;84.00;3.000;16.60;0.05;22.72;168.00;6.000;33.19;0.12;22.72;110.60;4.000;20.91;0.07;21.74;84.00;3.000;16.60;0.04;22.72;84.00;3.000;16.60;0.05;22.72;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;28.00;1.000;5.53;0.01;22.72;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
29319;ZOOTY I/CRM POP GROOVY;7;3935.51;361.000;980.09;0.06;28.64;180.02;19.000;41.63;0.17;26.59;84.55;9.000;19.09;0.08;25.96;95.00;10.000;22.13;0.07;26.79;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;143.88;12.000;45.05;0.12;36.01;277.26;24.000;78.86;0.21;32.71;186.45;17.000;45.44;0.13;28.03;198.00;18.000;48.62;0.13;28.24;77.00;7.000;18.91;0.06;28.24;11.00;1.000;2.70;0.02;28.24;132.00;12.000;32.41;0.14;28.24;66.00;6.000;16.21;0.05;28.24;77.00;7.000;18.91;0.06;28.24;44.00;4.000;10.80;0.03;28.24;198.00;18.000;48.62;0.12;28.24;350.90;32.000;85.48;0.19;28.02;374.00;34.000;91.84;0.22;28.24;263.45;24.000;64.35;0.15;28.09;231.00;21.000;56.73;0.16;28.24;143.00;13.000;35.12;0.12;28.24;176.00;16.000;43.22;0.12;28.24;231.00;21.000;56.73;0.65;28.24;352.00;32.000;86.44;0.32;28.24;44.00;4.000;10.80;0.04;28.24;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
29320;ZOOTY I/CRM POP ORANGE;7;4206.10;542.000;1123.03;0.07;30.71;112.00;16.000;27.50;0.11;28.24;77.00;11.000;18.91;0.08;28.24;70.00;10.000;17.19;0.05;28.24;51.00;7.000;12.81;0.04;28.89;37.50;5.000;9.57;0.05;29.34;22.50;3.000;5.74;0.04;29.34;172.50;23.000;44.02;0.17;29.34;120.00;16.000;30.62;0.11;29.34;210.00;28.000;53.58;0.16;29.34;255.00;34.000;65.07;0.15;29.34;375.00;50.000;95.69;0.26;29.34;256.00;33.000;68.10;0.18;30.59;208.00;26.000;57.32;0.16;31.69;176.00;22.000;48.50;0.13;31.69;16.00;2.000;4.41;0.01;31.69;8.00;1.000;2.20;0.02;31.69;120.00;15.000;33.07;0.15;31.69;64.00;8.000;17.64;0.05;31.69;32.00;4.000;8.82;0.03;31.69;112.00;14.000;30.86;0.09;31.69;336.00;42.000;92.59;0.23;31.69;216.00;27.000;59.52;0.14;31.69;183.60;23.000;50.36;0.12;31.54;400.00;50.000;110.23;0.26;31.69;176.00;22.000;48.50;0.14;31.69;64.00;8.000;17.64;0.06;31.69;96.00;12.000;26.45;0.07;31.69;16.00;2.000;4.41;0.05;31.69;48.00;6.000;13.23;0.05;31.69;56.00;7.000;15.43;0.05;31.69;120.00;15.000;33.07;0.11;31.69;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
29322;C/FRESH I/CRM VANILLA;7;42719.79;699.000;5309.36;0.32;14.29;5053.91;109.000;78.85;0.33;1.79;976.36;14.000;199.86;0.89;23.54;576.40;10.000;68.07;0.20;13.58;1529.73;27.000;152.47;0.50;11.46;1148.24;16.000;285.77;1.46;28.62;863.88;12.000;182.11;1.12;24.24;637.11;9.000;153.11;0.59;27.64;3309.46;54.000;472.42;1.70;16.42;1508.19;21.000;376.05;1.11;28.67;9532.35;165.000;939.24;2.17;11.33;2386.32;33.000;432.31;1.17;20.83;3120.28;47.000;346.89;0.92;12.78;2939.52;48.000;203.86;0.57;7.98;596.17;8.000;107.05;0.29;20.65;794.88;12.000;115.20;0.39;16.67;1575.89;24.000;218.34;1.49;15.93;1039.87;13.000;280.23;1.24;30.99;2679.59;41.000;362.08;1.08;15.54;1895.71;29.000;219.96;0.64;13.34;395.95;5.000;81.50;0.24;23.67;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;159.98;2.000;33.99;0.08;24.44;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
29324;C/FRESH I/CRM CHOCACARANI;7;81018.40;1 334.000;8386.66;0.51;11.90;2334.52;48.000;167.57;0.69;8.25;346.45;5.000;69.42;0.31;23.04;699.88;12.000;87.79;0.26;14.43;309.95;5.000;54.10;0.18;20.07;99.98;2.000;-13.67;-0.07;-15.72;287.96;4.000;60.70;0.37;24.24;143.98;2.000;36.11;0.14;28.84;1955.70;30.000;364.29;1.31;21.42;1295.82;18.000;325.01;0.96;28.84;2369.60;40.000;278.76;0.64;13.53;1511.19;21.000;269.21;0.73;20.49;1754.73;27.000;167.64;0.44;10.99;1319.78;22.000;61.68;0.17;5.37;674.91;9.000;122.96;0.33;20.95;339.95;5.000;55.61;0.19;18.81;779.93;12.000;97.64;0.67;14.40;0.00;0.000;0.00;0.00;0.00;1339.79;21.000;157.03;0.47;13.48;379.94;6.000;37.58;0.11;11.38;1049.85;15.000;225.55;0.66;24.71;1396.30;20.000;311.77;0.78;25.68;4069.26;74.000;-191.11;-0.43;-5.40;959.88;12.000;229.88;0.55;27.54;1178.85;15.000;321.89;0.75;31.40;4076.33;67.000;521.59;1.46;14.71;621.92;8.000;148.16;0.50;27.40;304.11;4.000;83.96;0.24;31.75;296.36;4.000;49.96;0.57;19.39;151.98;2.000;28.28;0.11;21.40;531.93;7.000;99.00;0.34;21.40;607.92;8.000;140.69;0.48;26.61;2334.44;36.000;345.56;0.67;17.02;4681.05;82.000;208.86;0.51;5.13;6043.85;112.000;323.35;0.64;6.15;3227.09;51.000;165.30;0.45;5.89;1263.32;18.000;163.69;0.42;14.90;3170.20;55.000;116.68;0.31;4.23;538.93;7.000;147.61;0.45;31.50;805.61;14.000;75.76;0.27;10.81;535.08;7.000;101.45;0.35;21.80;376.94;6.000;29.60;0.07;9.03;775.89;11.000;137.85;0.40;20.43;2206.93;37.000;159.57;0.56;8.31;1385.78;22.000;201.82;0.59;16.75;4144.31;69.000;490.89;1.04;13.62;9844.89;174.000;626.33;1.30;7.32;2695.55;45.000;291.95;0.62;12.46;629.91;9.000;137.34;0.40;25.07;3169.88;54.000;294.00;0.73;10.67
29325;C/FRESH I/CRM NEAPOLITAN;7;17563.24;285.000;2334.62;0.14;15.29;1979.56;44.000;101.61;0.42;5.90;419.94;6.000;86.96;0.39;23.81;259.96;4.000;45.67;0.14;20.20;189.97;3.000;41.35;0.14;25.03;387.94;6.000;58.56;0.30;17.36;287.96;4.000;60.70;0.37;24.24;716.30;10.000;177.43;0.69;28.49;2310.62;38.000;316.56;1.14;15.76;863.88;12.000;216.67;0.64;28.84;2673.52;48.000;186.69;0.43;8.03;866.28;12.000;149.64;0.41;19.86;1169.83;17.000;164.52;0.44;16.17;1600.99;26.000;109.70;0.31;7.88;149.98;2.000;25.30;0.07;19.40;294.96;4.000;64.49;0.22;25.14;459.97;7.000;63.97;0.44;15.99;239.97;3.000;64.67;0.29;30.99;699.90;10.000;128.61;0.38;21.13;1079.83;17.000;109.30;0.32;11.64;311.96;4.000;61.03;0.18;22.50;439.94;6.000;67.20;0.17;17.57;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;79.99;1.000;17.00;0.03;24.44;79.99;1.000;17.00;0.04;24.44;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
29327;C/FRESH I/CRM BLUEB C/CAK;7;19775.45;320.000;2614.20;0.16;15.20;2639.43;57.000;62.08;0.26;2.70;836.38;12.000;170.87;0.76;23.49;509.91;9.000;56.62;0.17;12.77;389.93;7.000;14.01;0.05;4.13;775.88;12.000;117.11;0.60;17.36;143.98;2.000;36.11;0.22;28.84;647.91;9.000;162.50;0.63;28.84;1781.71;29.000;257.54;0.93;16.62;500.33;7.000;123.26;0.36;28.33;2809.52;48.000;304.95;0.70;12.48;869.13;12.000;152.12;0.41;20.13;2099.68;32.000;211.57;0.56;11.59;2320.89;36.000;253.35;0.71;12.55;821.14;11.000;186.03;0.50;26.05;319.95;5.000;38.22;0.13;13.74;199.97;3.000;29.89;0.20;17.19;399.95;5.000;107.78;0.48;30.99;839.87;13.000;106.32;0.32;14.56;399.95;5.000;107.78;0.32;30.99;239.97;3.000;64.67;0.19;30.99;149.98;2.000;29.86;0.08;22.89;79.99;1.000;21.56;0.05;30.99;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
29328;C/FRESH I/CRM RUM&RAISIN;7;22632.20;362.000;2731.44;0.16;13.88;1359.72;28.000;89.52;0.37;7.57;489.93;7.000;101.45;0.45;23.81;569.91;9.000;93.53;0.28;18.87;266.45;5.000;16.27;0.05;7.02;465.92;8.000;20.00;0.10;4.94;71.99;1.000;18.06;0.11;28.84;431.94;6.000;108.34;0.42;28.84;1849.71;29.000;316.67;1.14;19.69;1079.85;15.000;270.84;0.80;28.84;3367.40;60.000;255.53;0.59;8.73;935.87;13.000;159.85;0.43;19.64;1334.80;20.000;150.20;0.40;12.94;1810.95;30.000;97.92;0.27;6.22;524.93;7.000;88.54;0.24;19.40;439.93;7.000;46.55;0.16;12.17;679.96;11.000;58.71;0.40;9.93;239.97;3.000;55.55;0.25;26.62;1119.82;18.000;109.76;0.33;11.27;479.93;7.000;81.33;0.24;19.49;698.91;9.000;171.19;0.50;28.17;2009.72;28.000;298.70;0.75;17.09;2244.61;39.000;79.83;0.18;4.09;79.99;1.000;21.56;0.05;30.99;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;79.99;1.000;21.56;0.05;30.99;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
31243;SPAR SS CRM CHK B/L WING;7;27236.44;456.000;3788.07;0.23;15.99;683.89;11.000;152.89;0.63;25.71;188.97;3.000;41.51;0.18;25.26;251.96;4.000;55.35;0.17;25.26;924.81;19.000;60.57;0.20;7.53;62.99;1.000;13.84;0.07;25.26;314.95;5.000;69.19;0.42;25.26;125.98;2.000;27.67;0.11;25.26;188.97;3.000;41.51;0.15;25.26;251.96;4.000;55.35;0.16;25.26;755.88;12.000;166.05;0.38;25.26;314.95;5.000;69.19;0.19;25.26;251.96;4.000;55.35;0.15;25.26;482.93;7.000;107.47;0.30;25.59;1106.79;21.000;67.94;0.18;7.06;68.99;1.000;15.35;0.05;25.59;0.00;0.000;0.00;0.00;0.00;68.99;1.000;15.57;0.07;25.96;344.95;5.000;77.86;0.23;25.96;551.92;8.000;125.06;0.37;26.06;275.96;4.000;62.93;0.19;26.23;551.92;8.000;124.46;0.31;25.93;1695.68;32.000;129.06;0.29;8.75;1103.84;16.000;247.99;0.60;25.84;827.88;12.000;184.01;0.43;25.56;277.96;4.000;59.21;0.17;24.50;2084.64;36.000;219.03;0.74;12.08;1229.79;21.000;137.21;0.38;12.83;994.83;17.000;74.52;0.85;8.61;2049.66;34.000;267.01;0.99;14.98;1649.70;30.000;129.15;0.44;9.00;0.00;0.000;0.00;0.00;0.00;769.89;11.000;157.94;0.31;23.59;1189.83;17.000;244.09;0.60;23.59;501.91;9.000;41.58;0.08;9.53;559.92;8.000;114.00;0.31;23.41;0.00;0.000;0.00;0.00;0.00;279.96;4.000;57.00;0.15;23.41;631.90;10.000;95.69;0.29;17.41;499.90;10.000;12.41;0.05;2.85;414.93;7.000;49.93;0.17;13.84;279.96;4.000;57.00;0.14;23.41;69.99;1.000;17.33;0.05;28.47;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;794.85;15.000;38.20;0.08;5.53;1559.70;30.000;50.60;0.11;3.73;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00
32521;C/FRESH I/CRM VAN&CHOC SAUCE;7;78282.17;1 261.000;9534.32;0.58;14.01;1474.70;30.000;145.71;0.60;11.36;209.97;3.000;70.26;0.31;38.48;979.84;16.000;245.31;0.73;28.79;759.86;14.000;82.83;0.27;12.54;653.90;10.000;155.81;0.80;27.40;500.33;7.000;136.32;0.84;31.33;215.97;3.000;54.17;0.21;28.84;1057.82;18.000;118.05;0.43;12.83;431.94;6.000;108.34;0.32;28.84;2584.53;47.000;153.85;0.35;6.85;1736.76;24.000;337.49;0.91;22.35;1529.76;24.000;111.65;0.30;8.39;1049.86;14.000;231.80;0.65;25.39;824.89;11.000;148.26;0.40;20.67;814.89;11.000;180.60;0.61;25.49;919.93;14.000;127.94;0.87;15.99;319.96;4.000;86.23;0.38;30.99;619.91;9.000;107.05;0.32;19.86;639.92;8.000;174.37;0.51;31.34;1046.35;15.000;217.23;0.64;23.87;1676.26;24.000;374.74;0.94;25.71;2309.58;42.000;-108.47;-0.25;-5.40;2306.20;30.000;493.39;1.19;24.60;1737.93;22.000;455.24;1.07;30.12;911.76;14.000;161.15;0.45;20.33;630.92;8.000;171.83;0.58;31.32;692.91;9.000;191.17;0.54;31.73;985.07;13.000;188.23;2.15;21.97;379.95;5.000;70.71;0.26;21.40;75.99;1.000;14.14;0.05;21.40;303.96;4.000;72.31;0.25;27.36;1585.74;26.000;138.17;0.27;10.02;2120.92;38.000;51.67;0.13;2.80;8052.73;144.000;691.05;1.38;9.87;5681.68;92.000;166.42;0.45;3.37;209.97;3.000;26.77;0.07;14.66;1745.94;31.000;30.20;0.08;1.99;307.96;4.000;67.92;0.21;25.36;461.92;8.000;45.22;0.16;11.26;384.95;5.000;77.84;0.27;23.25;818.88;12.000;109.57;0.26;15.39;761.89;11.000;120.11;0.35;18.13;79.99;1.000;20.02;0.07;28.78;1247.80;20.000;173.04;0.51;15.95;4644.21;79.000;436.02;0.93;10.80;12314.76;213.000;995.63;2.07;9.30;2930.58;42.000;633.12;1.34;24.84;839.88;12.000;183.13;0.53;25.07;3710.75;60.000;490.72;1.21;15.21
32523;JC SAPPE BAG;7;53017.48;907.000;42552.57;2.57;92.30;391.92;8.000;340.80;1.41;100.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;97.98;2.000;85.20;0.52;100.00;293.94;6.000;255.60;0.99;100.00;538.89;11.000;468.60;1.69;100.00;930.81;19.000;809.40;2.38;100.00;1273.74;26.000;1107.60;2.55;100.00;1812.63;37.000;1576.20;4.27;100.00;1175.76;24.000;1022.40;2.71;100.00;832.83;17.000;724.20;2.02;100.00;489.90;10.000;426.00;1.15;100.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.000;0.00;0.00;0.00;195.96;4.000;170.40;0.51;100.00;340.48;7.000;296.07;0.87;100.00;979.80;20.000;852.00;2.51;100.00;2204.55;45.000;1917.00;4.82;100.00;3772.23;77.000;3280.20;7.45;100.00;1959.60;40.000;1704.00;4.10;100.00;4262.13;87.000;3706.20;8.68;100.00;3037.38;62.000;2641.20;7.40;100.00;489.90;10.000;426.00;1.44;100.00;685.86;14.000;596.40;1.67;100.00;195.96;4.000;170.40;1.94;100.00;293.94;6.000;255.60;0.95;100.00;391.92;8.000;340.80;1.17;100.00;636.87;13.000;-917.40;-3.13;-99.99;-6371.63;-137.000;13587.91;26.53;-99.99;4088.08;62.000;947.91;2.33;26.67;4942.65;75.000;1037.11;2.07;24.13;2705.59;41.000;570.09;1.54;24.23;3431.48;52.000;723.04;1.86;24.23;1979.70;30.000;417.14;1.11;24.23;857.87;13.000;180.76;0.56;24.23;263.96;4.000;55.62;0.20;24.23;65.99;1.000;13.90;0.05;24.23;65.99;1.000;13.90;0.03;24.23;197.97;3.000;41.71;0.12;24.23;989.85;15.000;208.57;0.73;24.23;2177.67;33.000;458.85;1.34;24.23;2177.67;33.000;458.85;0.97;24.23;3167.52;48.000;667.42;1.39;24.23;2636.30;40.000;494.18;1.05;21.56;527.92;8.000;97.32;0.28;21.20;1827.92;28.000;323.41;0.80;20.35
