Department No,Department Name,"Sub-
Dept.",Sub Department,Date,Opening Stock at CP,Purchases at CP,IDTs,Stock Adjustments at CP,Waste Adjustments at CP,Recipe Auto Produce at CP,Waste to Sales %,Sales at Cost,S.Take Var to Fin Stock,Fin S.Take Var to Sales %,Theo. Fin Closing Stock,Actual Stock at CP (Products),Theo to Act Difference CP,Stock Variance (Last Stock Take) at CP,Act S.Take Var to Sales %,Sales Excl. VAT,Front End GP%,Actual Fin GP%,Calc Cost of Sales,Calc GP R,Sales Excl. VAT (%),Stock Days CP
18,HMR,1810,HMR IDTS,2026/03/02,0,0,4170.61,0,0,0,0,0,-4170.61,0,0,0,0,0,0,0,0,0,4170.61,-4170.61,0,0
18,HMR,1810,HMR IDTS,2026/03/09,0,0,17675.74,0,0,0,0,0,-17675.74,0,0,0,0,0,0,0,0,0,17675.74,-17675.74,0,0
18,HMR,1810,HMR IDTS,2026/03/16,0,0,15470.72,0,0,0,0,0,-15470.72,0,0,0,0,0,0,0,0,0,15470.72,-15470.72,0,0
18,HMR,1810,HMR IDTS,2026/03/23,0,0,9306.18,0,0,0,0,0,-9306.18,0,0,0,0,0,0,0,0,0,9306.18,-9306.18,0,0
18,HMR,1810,HMR IDTS,2026/03/30,0,0,39846.95,0,0,0,0,0,-39846.95,0,0,0,0,0,0,0,0,0,39846.95,-39846.95,0,0
18,HMR,1810,HMR IDTS,2026/04/06,0,0,12716.52,0,0,0,0,0,-12716.52,0,0,0,0,0,0,0,0,0,12716.52,-12716.52,0,0
18,HMR,1810,HMR IDTS,2026/04/13,0,0,12038.2,0,0,0,0,0,-12038.2,0,0,0,0,0,0,0,0,0,12038.2,-12038.2,0,0
18,HMR,1810,HMR IDTS,2026/04/20,0,0,2951.56,0,0,0,0,0,0,0,2951.56,0,-2951.56,0,0,0,0,0,4.54747E-13,-4.54747E-13,0,0
18,HMR,1810,HMR IDTS,2026/04/27,2951.56,0,4379.22,0,0,0,0,0,0,0,7330.78,0,-7330.78,0,0,0,0,0,9.09495E-13,-9.09495E-13,0,0
18,HMR,1811,BEEF OWN,2025/12/29,819.581,545.5835,0,0,-52.49,0,-6.205129523,-415.81,383.1315,45.29206671,1279.996,896.861,-383.135,383.135,0,845.9130435,50.84482936,89.93176655,85.1685,760.7445435,0.003292747,21.54823597
18,HMR,1811,BEEF OWN,2026/01/05,1279.996,0,0,0,-56.25,0,-4.888679801,-563.35108,786.60308,68.36356603,1446.998,660.39492,-786.60308,786.60308,0,1150.617391,51.03923474,114.514121,-167.002,1317.619391,0.00447882,17.9798821
18,HMR,1811,BEEF OWN,2026/01/12,1446.998,0,0,0,0,0,0,-738.03958,0,0,708.95842,596.29094,-112.66748,0,0,1702.808696,56.65751638,56.65751638,738.03958,964.7691157,0.006628245,6.724177232
18,HMR,1811,BEEF OWN,2026/01/19,708.95842,0,0,0,0,0,0,-717.030264,0,0,-8.071844,-120.739324,-112.66748,0,0,1456.669565,50.77605236,50.77605236,717.030264,739.6393012,0.005670139,-0.078801288
18,HMR,1811,BEEF OWN,2026/01/26,-8.071844,0,0,0,-37.53,0,-2.804076223,-639.60224,1163.434284,86.92668299,478.2302,-175.62204,-653.85224,1276.101764,0,1338.408696,52.21173905,136.3343458,-486.302044,1824.71074,0.005209804,5.233895679
18,HMR,1811,BEEF OWN,2026/02/02,478.2302,0,0,0,-12.48,0,-0.886708638,-697.675036,573.517836,40.74865538,341.593,-231.924636,-573.517636,573.517636,0,1407.452174,50.42992942,90.29187616,136.6372,1270.814974,0.005478559,3.4273134
18,HMR,1811,BEEF OWN,2026/02/09,341.593,0,0,0,-28.06,0,-1.835322087,-764.982,451.449,29.52795156,0,-451.449,-451.449,451.449,0,1528.886957,49.96477688,77.65740635,341.593,1187.293957,0.005951248,0
18,HMR,1811,BEEF OWN,2026/02/16,0,0,0,0,-227.7,0,-14.27741883,-782.58096,1067.66096,66.9452907,57.38,-1004.07096,-1061.45096,1067.6613,0,1594.826087,50.9300126,103.5978845,-57.38,1652.206087,0.006207918,0.513250412
18,HMR,1811,BEEF OWN,2026/02/23,57.38,0,0,0,-54.18,0,-2.11407244,-1155.074288,1174.624288,45.83316418,22.75,-1266.701728,-1289.451728,1289.451728,0,2562.826087,54.92966558,98.64875732,34.63,2528.196087,0.009975894,0.13786992
18,HMR,1811,BEEF OWN,2026/03/02,22.75,0,0,0,-80.11,0,-4.720610992,-822.51,879.87,51.84775925,0,-850.88,-850.88,879.87,0,1697.026087,51.53227129,98.65941955,22.75,1674.276087,0.006605736,0
18,HMR,1811,BEEF OWN,2026/03/09,0,0,0,0,-71.28,0,-4.431925086,-811.68,882.96,54.8991663,0,-882.96,-882.96,882.96,0,1608.330435,49.53275879,100,0,1608.330435,0.006260485,0
18,HMR,1811,BEEF OWN,2026/03/16,0,0,0,0,0,0,0,-906.39512,935.38512,47.3998805,28.99,-993.32546,-1022.31546,1022.31546,0,1973.391304,54.06916418,101.4690447,-28.99,2002.381304,0.007681497,0.223886907
18,HMR,1811,BEEF OWN,2026/03/23,28.99,0,0,0,0,0,0,-1123.33,1094.34,46.5302976,0,-1150.31378,-1150.31378,1150.31378,0,2351.886957,52.23707513,98.76737273,28.99,2322.896957,0.009154805,0
18,HMR,1811,BEEF OWN,2026/03/30,0,0,0,0,-52.36,0,-4.772298572,-547.89,632.55,57.65312188,32.3,-600.25,-632.55,632.55,0,1097.165217,50.06312711,102.9439504,-32.3,1129.465217,0.004270755,0.412674077
18,HMR,1811,BEEF OWN,2026/04/06,32.3,0,0,0,-12.88,0,-0.950224212,-611.85,592.43,43.70662501,0,-665.86184,-665.86184,665.86184,0,1355.469565,54.86066115,97.61706195,32.3,1323.169565,0.005276215,0
18,HMR,1811,BEEF OWN,2026/04/13,0,0,0,0,0,0,0,-634.78,647.66,50.53904039,12.88,-634.78,-647.66,647.66,0,1281.504348,50.46602838,101.0050688,-12.88,1294.384348,0.004988302,0.14203346
18,HMR,1811,BEEF OWN,2026/04/20,12.88,0,0,0,-24.63,0,-1.281616789,-923.75062,0,0,-935.50062,-944.85958,-9.35896,0,0,1921.791304,51.93283381,50.65121703,948.38062,973.4106843,0.007480642,-7.089039182
18,HMR,1811,BEEF OWN,2026/04/27,-935.50062,0,0,0,0,0,0,-332.44,0,0,-1267.94062,-1277.29958,-9.35896,0,0,666.8521739,50.1478719,50.1478719,332.44,334.4121739,0.002595746,-26.69830448
18,HMR,1812,LAMB/MUTTON OWN,2025/12/29,0,0,0,0,0,0,0,-21.39,21.39,57.75651561,0,-21.39,-21.39,21.39,0,37.03478261,42.24348439,100,0,37.03478261,0.000144159,0
18,HMR,1812,LAMB/MUTTON OWN,2026/01/05,0,0,0,0,-67.62,0,-16.97696758,-229.124,296.744,74.50182295,0,-296.744,-296.744,296.744,0,398.3043478,42.47514463,100,0,398.3043478,0.001550414,0
18,HMR,1812,LAMB/MUTTON OWN,2026/01/12,0,0,0,0,0,0,0,-111.624,0,0,-111.624,-111.624,-1.42109E-14,0,0,193.573913,42.33520507,42.33520507,111.624,81.94991304,0.000753493,-7
18,HMR,1812,LAMB/MUTTON OWN,2026/01/19,-111.624,0,0,0,0,0,0,-139.054,0,0,-250.678,-250.678,-2.84217E-14,0,0,241.7565217,42.48179987,42.48179987,139.054,102.7025217,0.000941046,-12.61916953
18,HMR,1812,LAMB/MUTTON OWN,2026/01/26,-250.678,0,0,0,-86.48,0,-11.64570599,-427.852,765.01,103.0189817,0,-475.132,-475.132,765.01,0,742.5913043,42.38392,133.7571957,-250.678,993.2693043,0.002890564,0
18,HMR,1812,LAMB/MUTTON OWN,2026/02/02,0,0,0,0,0,0,0,-243.338,243.338,57.5705028,0,-243.338,-243.338,243.338,0,422.6782609,42.4294972,100,0,422.6782609,0.00164529,0
18,HMR,1812,LAMB/MUTTON OWN,2026/02/09,0,0,0,0,0,0,0,-379.922,379.922,57.5222566,0,-379.922,-379.922,379.922,0,660.4782609,42.4777434,100,0,660.4782609,0.002570936,0
18,HMR,1812,LAMB/MUTTON OWN,2026/02/16,0,0,0,0,-153.43,0,-22.83657331,-386.772,540.202,80.40384914,0,-386.772,-386.772,540.202,0,671.8608696,42.43272417,100,0,671.8608696,0.002615243,0
18,HMR,1812,LAMB/MUTTON OWN,2026/02/23,0,0,0,0,0,0,0,-13.916,13.916,57.50413223,0,-13.916,-13.916,13.916,0,24.2,42.49586777,100,0,24.2,9.41994E-05,0
18,HMR,1812,LAMB/MUTTON OWN,2026/03/02,0,0,0,0,0,0,0,-148.538,148.538,57.55734888,0,-148.538,-148.538,148.538,0,258.0695652,42.44265112,100,0,258.0695652,0.001004545,0
18,HMR,1812,LAMB/MUTTON OWN,2026/03/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,HMR,1812,LAMB/MUTTON OWN,2026/03/16,0,0,0,0,0,0,0,-360.186,360.186,57.56648692,0,-360.186,-360.186,360.186,0,625.6869565,42.43351308,100,0,625.6869565,0.002435509,0
18,HMR,1812,LAMB/MUTTON OWN,2026/03/23,0,0,0,0,0,0,0,-119.44,119.44,57.64478764,0,-119.44,-119.44,119.44,0,207.2,42.35521236,100,0,207.2,0.000806534,0
18,HMR,1812,LAMB/MUTTON OWN,2026/03/30,0,0,0,0,0,0,0,-231.394,231.394,57.58810163,0,-231.394,-231.394,231.394,0,401.8086957,42.41189837,100,0,401.8086957,0.001564055,0
18,HMR,1812,LAMB/MUTTON OWN,2026/04/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,HMR,1812,LAMB/MUTTON OWN,2026/04/13,0,0,0,0,0,0,0,-284.336,284.336,57.68074935,0,-284.336,-284.336,284.336,0,492.9478261,42.31925065,100,0,492.9478261,0.001918817,0
18,HMR,1812,LAMB/MUTTON OWN,2026/04/20,0,0,0,0,0,0,0,-181.264,0,0,-181.264,-181.264,2.84217E-14,0,0,314.0173913,42.2758086,42.2758086,181.264,132.7533913,0.001222324,-7
18,HMR,1812,LAMB/MUTTON OWN,2026/04/27,-181.264,0,0,0,0,0,0,0,0,0,-181.264,-181.264,2.84217E-14,0,0,0,0,0,0,0,0,0
18,HMR,1813,PORK OWN,2025/12/29,691.044,0,0,0,0,0,0,-731.963516,634.604516,48.30137886,593.685,-19.541516,-613.226516,613.226516,0,1313.843478,44.28837772,92.58975657,97.359,1216.484478,0.005114183,5.677598554
18,HMR,1813,PORK OWN,2026/01/05,593.685,0,0,0,-254.23,0,-20.45765926,-679.0949672,933.3249672,75.10381999,593.685,-349.1601408,-942.8451408,942.8451408,0,1242.713043,45.35383927,100,0,1242.713043,0.004837306,6.119608009
18,HMR,1813,PORK OWN,2026/01/12,593.685,1424.8475,0,0,0,0,0,-583.2597064,0,0,1435.272794,1435.269294,-0.0035,0,0,1064.269565,45.19624299,45.19624299,583.2597064,481.0098588,0.004142708,17.22544768
18,HMR,1813,PORK OWN,2026/01/19,1435.272794,0,0,0,0,0,0,-450.839032,0,0,984.4337616,984.4302616,-0.0035,0,0,832.9304348,45.873147,45.873147,450.839032,382.0914028,0.003242212,15.28491511
18,HMR,1813,PORK OWN,2026/01/26,984.4337616,0,0,0,-425.11,0,-37.69984423,-591.7393728,1813.470611,160.8232212,1781.055,814.2296592,-966.8253408,1813.478079,0,1127.617391,47.52303597,170.6464129,-796.6212384,1924.23863,0.004389292,21.06904758
18,HMR,1813,PORK OWN,2026/02/02,1781.055,0,0,0,0,0,0,-860.8762832,623.4022832,40.27938454,1543.581,920.1787168,-623.4022832,623.4022832,0,1547.695652,44.37690111,84.65628564,237.474,1310.221652,0.006024462,12.55124251
18,HMR,1813,PORK OWN,2026/02/09,1543.581,0,0,0,0,0,0,-754.8640624,754.8640624,54.13877937,1543.581,788.7169376,-754.8640624,754.8640624,0,1394.313043,45.86122063,100,0,1394.313043,0.005427414,14.31392424
18,HMR,1813,PORK OWN,2026/02/16,1543.581,0,0,0,-12.16,0,-0.964001599,-700.414688,593.837688,47.07734218,1424.844,843.166312,-581.677688,593.836408,0,1261.408696,44.47361189,90.58695248,118.737,1142.671696,0.004910079,14.24000406
18,HMR,1813,PORK OWN,2026/02/23,1424.844,0,0,0,0,0,0,-746.6335,746.6335,54.28516944,1424.844,678.2105,-746.6335,746.6335,0,1375.391304,45.71483056,100,0,1375.391304,0.005353761,13.35850588
18,HMR,1813,PORK OWN,2026/03/02,1424.844,0,0,0,0,0,0,-614.5054,614.5054,52.81228682,1424.844,810.3386,-614.5054,614.5054,0,1163.565217,47.18771318,100,0,1163.565217,0.00452922,16.23078984
18,HMR,1813,PORK OWN,2026/03/09,1424.844,0,0,0,-19.19,0,-0.873035339,-1229.275454,773.5174544,35.19062393,949.896,176.3805656,-773.5154344,773.5154344,0,2198.078261,44.07499149,78.39258008,474.948,1723.130261,0.0085561,5.409098487
18,HMR,1813,PORK OWN,2026/03/16,949.896,0,0,0,0,0,0,-1006.699589,908.0595888,49.12124404,851.256,-33.8355888,-885.0915888,885.0915888,0,1848.608696,45.54285116,94.66409521,98.64,1749.968696,0.007195777,5.919136221
18,HMR,1813,PORK OWN,2026/03/23,851.256,0,0,0,0,0,0,-988.2446736,730.6736736,40.61299407,593.685,-157.0856736,-750.7706736,750.7706736,0,1799.113043,45.0704514,85.68344547,257.571,1541.542043,0.007003113,4.205228838
18,HMR,1813,PORK OWN,2026/03/30,593.685,0,0,0,-10.03,0,-0.535340502,-1026.16599,1036.19599,55.30585066,593.685,-432.4809904,-1026.16599,1036.19799,0,1873.573913,45.22948984,100,0,1873.573913,0.007292955,4.049827259
18,HMR,1813,PORK OWN,2026/04/06,593.685,0,0,0,0,0,0,-947.5789984,947.5789984,55.59831468,593.685,-353.8939984,-947.5789984,947.5789984,0,1704.330435,44.40168532,100,0,1704.330435,0.006634168,4.385697664
18,HMR,1813,PORK OWN,2026/04/13,593.685,0,0,0,0,0,0,-611.7290016,492.9920016,42.7908916,474.948,-18.0440016,-492.9920016,492.9920016,0,1152.095652,46.90293289,89.69382449,118.737,1033.358652,0.004484574,5.434818345
18,HMR,1813,PORK OWN,2026/04/20,474.948,0,0,0,-30.4,0,-1.819175231,-908.1231,0,0,-463.5751,-439.7839,23.7912,0,0,1671.086957,45.65674177,43.83756654,938.5231,732.5638565,0.006504767,-3.573332404
18,HMR,1813,PORK OWN,2026/04/27,-463.5751,0,0,0,0,0,0,-413.5889,0,0,-877.164,-853.3728,23.7912,0,0,760.8608696,45.64198048,45.64198048,413.5889,347.2719696,0.002961679,-14.84601739
18,HMR,1814,CHICKEN OWN,2025/12/29,0,962.166,2855.88,0,-31.51,0,-0.226467651,-6771.13224,4005.57944,28.78877074,1020.9832,-5921.955,-6942.9382,6942.9382,0,13913.68696,51.33473779,79.89704089,2797.0628,11116.62416,0.054159532,1.055492958
18,HMR,1814,CHICKEN OWN,2026/01/05,1020.9832,0,7955.76,0,-63.27,0,-0.449243712,-6889.60467,-1061.70533,-7.538556092,962.1632,-6000.34543,-6962.50863,6962.50863,0,14083.66957,51.08089807,43.09309827,8014.58,6069.089565,0.054821196,0.977580387
18,HMR,1814,CHICKEN OWN,2026/01/12,962.1632,962.1651,5376.44,0,0,0,0,-5972.80686,0,0,1327.96144,-4116.51362,-5444.47506,0,0,12302.74783,51.45144041,51.45144041,5972.80686,6329.940966,0.047888893,1.556341984
18,HMR,1814,CHICKEN OWN,2026/01/19,1327.96144,481.08,2956.7,0,-59.7,0,-0.324769319,-9699.50878,0,0,-4993.46734,-13464.6197,-8471.15236,0,0,18382.27826,47.23445787,46.90968855,9759.20878,8623.069481,0.071553686,-3.603715629
18,HMR,1814,CHICKEN OWN,2026/01/26,-4993.46734,0,-85.17,0,-54.96,0,-0.335889368,-8087.15982,13581.56836,83.0040831,360.8112,-6312.2473,-6673.0585,22108.9412,0,16362.53043,50.57512741,133.2433211,-5439.44854,21801.97897,0.063691744,0.31230722
18,HMR,1814,CHICKEN OWN,2026/02/02,360.8112,0,-19.89,0,-95.79,0,-0.490423566,-9590.44167,9345.31047,47.845918,0,-9411.16305,-9411.16305,9324.97305,0,19532.09565,50.89906459,98.25455903,340.9212,19191.17445,0.076029392,0
18,HMR,1814,CHICKEN OWN,2026/02/09,0,0,18637.42,0,-16.66,0,-0.143578606,-5786.25356,-12834.50644,-110.6098768,0,-5847.98844,-5847.98844,5847.98844,0,11603.4,50.13311995,-60.62033542,18637.42,-7034.02,0.045166656,0
18,HMR,1814,CHICKEN OWN,2026/02/16,0,0,2529.38,0,-113.92,0,-0.770849318,-7397.90065,4982.44065,33.7141062,0,-7520.43711,-7520.43711,7568.81711,0,14778.50435,49.94147935,82.88473623,2529.38,12249.12435,0.057525865,0
18,HMR,1814,CHICKEN OWN,2026/02/23,0,0,11076.86,0,-8.33,0,-0.04181183,-9930.467906,-1131.542094,-5.679693353,6.52,-10013.43131,-10019.95131,10019.95131,0,19922.5913,50.15473763,44.43323245,11070.34,8852.251304,0.077549411,0.004595957
18,HMR,1814,CHICKEN OWN,2026/03/02,6.52,0,2781.86,0,-48.12,0,-0.255326099,-9465.56823,6725.30823,35.68467824,0,-9575.23077,-9575.23077,9591.83905,0,18846.48696,49.77542365,85.20477579,2788.38,16058.10696,0.073360635,0
18,HMR,1814,CHICKEN OWN,2026/03/09,0,0,16831.44,0,-43.65,0,-0.261623134,-8230.58236,-8540.58764,-51.18935415,16.62,-8349.13176,-8365.75176,8365.75176,0,16684.30435,50.66871121,-0.782266071,16814.82,-130.5156522,0.064944261,0.014135087
18,HMR,1814,CHICKEN OWN,2026/03/16,16.62,0,0,0,0,0,0,-7464.59268,7447.97268,49.84446727,0,-7518.5658,-7518.5658,7518.5658,0,14942.42609,50.04430581,99.88877308,16.62,14925.80609,0.058163937,0
18,HMR,1814,CHICKEN OWN,2026/03/23,0,0,0,0,0,0,0,-14871.04971,14871.04971,59.84367721,0,-14980.34625,-14980.34625,14980.34625,0,24849.82609,40.15632279,100,0,24849.82609,0.096728851,0
18,HMR,1814,CHICKEN OWN,2026/03/30,0,0,0,0,-55.79,0,-0.325334,-8399.70955,8476.42955,49.42948075,20.93,-8536.33909,-8557.26909,8557.26909,0,17148.53043,51.01790453,100.1220513,-20.93,17169.46043,0.066751278,0.01744227
18,HMR,1814,CHICKEN OWN,2026/04/06,20.93,0,0,0,-29.24,0,-0.159815746,-10112.25353,10173.66353,55.60573266,53.1,-10191.83867,-10244.93867,10244.93867,0,18296.06957,44.7299132,100.1758301,-32.17,18328.23957,0.071218116,0.036757385
18,HMR,1814,CHICKEN OWN,2026/04/13,53.1,0,0,0,0,0,0,-7482.9619,7429.8619,50.44805212,0,-7481.72458,-7481.72458,7481.72458,0,14727.74783,49.19140395,99.63945608,53.1,14674.64783,0.057328294,0
18,HMR,1814,CHICKEN OWN,2026/04/20,0,0,0,0,-82.81,0,-0.507937905,-8220.93658,0,0,-8303.74658,-8368.93874,-65.19216,0,0,16303.17391,49.57462501,49.06668711,8303.74658,7999.427333,0.063460697,-7.070511431
18,HMR,1814,CHICKEN OWN,2026/04/27,-8303.74658,0,0,0,0,0,0,-3638.369006,0,0,-11942.11559,-12044.03639,-101.9208,0,0,7186.8,49.37428333,49.37428333,3638.369006,3548.430994,0.02797488,-22.97590183
18,HMR,1815,STARCH OWN,2025/12/29,0,0,0,0,0,0,0,-143.93552,143.93552,45.05085406,0,-143.93552,-143.93552,143.93552,0,319.4956522,54.94914594,100,0,319.4956522,0.001243648,0
18,HMR,1815,STARCH OWN,2026/01/05,0,0,0,0,-93.73,0,-28.8114776,-110.77752,204.50752,62.86315834,0,-204.51052,-204.51052,204.51052,0,325.3217391,65.94831926,100,0,325.3217391,0.001266327,0
18,HMR,1815,STARCH OWN,2026/01/12,0,0,0,0,0,0,0,-155.15866,0,0,-155.15866,-155.15866,-5.68434E-14,0,0,337.6956522,54.05369924,54.05369924,155.15866,182.5369922,0.001314493,-7
18,HMR,1815,STARCH OWN,2026/01/19,-155.15866,0,0,0,-8.65,0,-1.921071435,-180.49808,0,0,-344.30674,-344.307,-0.00026,0,0,450.2695652,59.91332883,57.99225739,189.14808,261.1214852,0.001752691,-13.35275799
18,HMR,1815,STARCH OWN,2026/01/26,-344.30674,0,0,0,-128.89,0,-29.07483327,-193.48506,666.6818,150.389186,0,-313.90378,-313.90378,666.68734,0,443.3043478,56.35389976,177.6682525,-344.30674,787.6110878,0.001725578,0
18,HMR,1815,STARCH OWN,2026/02/02,0,0,0,0,-41.8,0,-8.568780192,-221.65808,263.45808,54.00752099,0,-263.4503,-263.4503,263.4503,0,487.8173913,54.5612592,100,0,487.8173913,0.001898847,0
18,HMR,1815,STARCH OWN,2026/02/09,0,0,0,0,0,0,0,-336.41968,336.41968,46.99512074,0,-336.41968,-336.41968,336.41968,0,715.8608696,53.00487926,100,0,715.8608696,0.002786514,0
18,HMR,1815,STARCH OWN,2026/02/16,0,0,0,0,-91.31,0,-29.10379712,-121.67838,212.98838,67.88709451,0,-165.62848,-165.62848,212.9791,0,313.7391304,61.21670261,100,0,313.7391304,0.001221241,0
18,HMR,1815,STARCH OWN,2026/02/23,0,0,0,0,-21.12,0,-3.897929706,-215.6365,236.7565,43.69603194,0,-236.75842,-236.75842,236.75842,0,541.826087,60.20189777,100,0,541.826087,0.002109078,0
18,HMR,1815,STARCH OWN,2026/03/02,0,0,0,0,-16.29,0,-4.257129872,-160.8352,177.1252,46.28882627,0,-169.79812,-169.79812,177.12826,0,382.6521739,57.9683036,100,0,382.6521739,0.001489487,0
18,HMR,1815,STARCH OWN,2026/03/09,0,0,0,0,-55.8,0,-20.27680349,-72.3275,128.1275,46.55942901,0,-128.11994,-128.11994,128.11994,0,275.1913043,73.71737447,100,0,275.1913043,0.001071192,0
18,HMR,1815,STARCH OWN,2026/03/16,0,0,0,0,0,0,0,-326.36746,326.36746,41.14702395,0,-326.36746,-326.36746,326.36746,0,793.173913,58.85297605,100,0,793.173913,0.003087458,0
18,HMR,1815,STARCH OWN,2026/03/23,0,0,0,0,0,0,0,-121.98412,121.98412,39.6993825,0,-121.98412,-121.98412,121.98412,0,307.2695652,60.3006175,100,0,307.2695652,0.001196058,0
18,HMR,1815,STARCH OWN,2026/03/30,0,0,0,0,-5.37,0,-1.233200871,-192.34342,197.71342,45.40416419,0,-197.71058,-197.71058,197.71058,0,435.4521739,55.82903668,100,0,435.4521739,0.001695013,0
18,HMR,1815,STARCH OWN,2026/04/06,0,0,0,0,0,0,0,-260.53696,260.53696,46.67957249,0,-260.53696,-260.53696,260.53696,0,558.1391304,53.32042751,100,0,558.1391304,0.002172577,0
18,HMR,1815,STARCH OWN,2026/04/13,0,0,0,0,0,0,0,-122.62642,122.62642,30.2599367,0,-122.62642,-122.62642,122.62642,0,405.2434783,69.7400633,100,0,405.2434783,0.001577425,0
18,HMR,1815,STARCH OWN,2026/04/20,0,0,0,0,-47.91,0,-17.73131014,-122.44998,0,0,-170.35998,-170.35898,0.001,0,0,270.2,54.68172465,36.95041451,170.35998,99.84002,0.001051763,-9.738832624
18,HMR,1815,STARCH OWN,2026/04/27,-170.35998,0,0,0,0,0,0,-12.5064,0,0,-182.86638,-182.86538,0.001,0,0,21.91304348,42.92714286,42.92714286,12.5064,9.406643478,8.52973E-05,-102.3527682
18,HMR,1816,VEG OWN,2025/12/29,0,0,0,0,0,0,0,-253.71088,253.71088,46.2491697,0,-253.71088,-253.71088,253.71088,0,548.573913,53.7508303,100,0,548.573913,0.002135344,0
18,HMR,1816,VEG OWN,2026/01/05,0,0,0,0,-113.76,0,-21.36774194,-253.52632,367.28632,68.98803887,0,-367.28632,-367.28632,367.28632,0,532.3913043,52.37970306,100,0,532.3913043,0.002072352,0
18,HMR,1816,VEG OWN,2026/01/12,0,0,0,0,0,0,0,-199.23976,0,0,-199.23976,-199.23976,0,0,0,380.4347826,47.62840594,47.62840594,199.23976,181.1950226,0.001480856,-7
18,HMR,1816,VEG OWN,2026/01/19,-199.23976,0,0,0,0,0,0,-290.60866,0,0,-489.84842,-489.84842,5.68434E-14,0,0,605,51.96551074,51.96551074,290.60866,314.39134,0.002354984,-11.79916297
18,HMR,1816,VEG OWN,2026/01/26,-489.84842,0,0,0,0,0,0,-320.11528,809.9637,132.8206954,0,-320.11528,-320.11528,809.9637,0,609.8173913,47.50637083,180.3270663,-489.84842,1099.665811,0.002373736,0
18,HMR,1816,VEG OWN,2026/02/02,0,0,0,0,0,0,0,-258.67284,258.67284,52.31135758,0,-258.67284,-258.67284,258.67284,0,494.4869565,47.68864242,100,0,494.4869565,0.001924808,0
18,HMR,1816,VEG OWN,2026/02/09,0,0,0,0,0,0,0,-226.06594,226.06594,50.39854044,0,-226.06594,-226.06594,226.06594,0,448.5565217,49.60145956,100,0,448.5565217,0.001746023,0
18,HMR,1816,VEG OWN,2026/02/16,0,0,0,0,0,0,0,-246.23884,246.23884,46.59317263,0,-246.23884,-246.23884,246.23884,0,528.4869565,53.40682737,100,0,528.4869565,0.002057155,0
18,HMR,1816,VEG OWN,2026/02/23,0,0,0,0,0,0,0,-206.73942,206.73942,52.70106909,0,-206.73942,-206.73942,206.73942,0,392.2869565,47.29893091,100,0,392.2869565,0.001526991,0
18,HMR,1816,VEG OWN,2026/03/02,0,0,0,0,-20.7,0,-4.005822367,-261.49784,282.19784,54.61035843,0,-261.49784,-261.49784,282.19784,0,516.7478261,49.39546394,100,0,516.7478261,0.00201146,0
18,HMR,1816,VEG OWN,2026/03/09,0,0,0,0,0,0,0,-359.20772,359.20772,48.64848468,0,-359.20772,-359.20772,359.20772,0,738.373913,51.35151532,100,0,738.373913,0.002874147,0
18,HMR,1816,VEG OWN,2026/03/16,0,0,0,0,0,0,0,-209.80398,209.80398,50.7423031,0,-209.80398,-209.80398,209.80398,0,413.4695652,49.2576969,100,0,413.4695652,0.001609445,0
18,HMR,1816,VEG OWN,2026/03/23,0,0,0,0,0,0,0,-294.33654,294.33654,46.06957944,0,-294.33654,-294.33654,294.33654,0,638.8956522,53.93042056,100,0,638.8956522,0.002486925,0
18,HMR,1816,VEG OWN,2026/03/30,0,0,0,0,0,0,0,-124.7502,124.7502,49.42218892,0,-124.7502,-124.7502,124.7502,0,252.4173913,50.57781108,100,0,252.4173913,0.000982544,0
18,HMR,1816,VEG OWN,2026/04/06,0,0,0,0,0,0,0,-158.2105,158.2105,45.67163064,0,-158.2105,-158.2105,158.2105,0,346.4086957,54.32836936,100,0,346.4086957,0.001348408,0
18,HMR,1816,VEG OWN,2026/04/13,0,0,0,0,0,0,0,-358.10062,358.10062,51.56849821,0,-358.10062,-358.10062,358.10062,0,694.4173913,48.43150179,100,0,694.4173913,0.002703045,0
18,HMR,1816,VEG OWN,2026/04/20,0,0,0,0,-144.03,0,-37.43998644,-186.31746,0,0,-330.34746,-330.3485,-0.00104,0,0,384.6956522,51.56756804,14.1275816,330.34746,54.34819217,0.001497442,-12.41124809
18,HMR,1816,VEG OWN,2026/04/27,-330.34746,0,0,0,0,0,0,0,0,0,-330.34746,-330.3485,-0.00104,0,0,0,0,0,0,0,0,0
18,HMR,1817,OTHER FOOD OWN,2025/12/29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,HMR,1817,OTHER FOOD OWN,2026/01/05,0,0,0,0,0,0,0,-0.94,0.94,45.04166667,0,-0.94,-0.94,0.94,0,2.086956522,54.95833333,100,0,2.086956522,8.12355E-06,0
18,HMR,1817,OTHER FOOD OWN,2026/01/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,HMR,1817,OTHER FOOD OWN,2026/01/19,0,0,0,0,0,0,0,-0.94,0,0,-0.94,-0.94,0,0,0,2.086956522,54.95833333,54.95833333,0.94,1.146956522,8.12355E-06,-7
